,name,location,country,address,plz,uci,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total,type,source,year,address_expand,location_expand,name_expand
1305,"Inselspital, Universitätsklinik für Hämatologie und Hämatologisches Zentrallabor",Bern,CH,Freiburgstrasse 18,,,22000.0,2500.0,,,2271.0,,26771.0,hco,csl,2017,freiburgstrasse 18,bern,"inselspital, universitätsklinik für hämatologie und hämatologisches zentrallabor"
6493,"Inselspital, Universitätsklinik für Kardiologie",Bern,CH,Freiburgstrasse 4,,,,4000.0,,,,,4000.0,hco,menarini,2016,freiburgstrasse 4,bern,"inselspital, universitätsklinik für kardiologie"
8586,"Inselspital, Universitätsklinik für Nephrologie, Hypertonie, klinische Pharmakologie",Bern,CH,Freiburgstrasse,,,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,hco,menarini,2015,freiburgstrasse,bern,"inselspital, universitätsklinik für nephrologie, hypertonie, klinische pharmakologie"
8147,"Inselspital, Universitätsklinik für Neurologie",Bern,CH,Freiburgstrasse 4,3010,,,3000.0,,,,,3000.0,hco,teva,2016,freiburgstrasse 4,bern,"inselspital, universitätsklinik für neurologie"
9502,"Inselspital, Universitätsklinik für Neurologie",Bern,CH,Freiburgstrasse,,,0.0,8400.0,0.0,0.0,0.0,0.0,8400.0,hco,csl,2015,freiburgstrasse,bern,"inselspital, universitätsklinik für neurologie"
5584,"Inselspital, Universitätsklinik für Neurologie",Bern,CH,Freiburgstrasse,,,,,,,,3000.0,3000.0,hco,csl,2016,freiburgstrasse,bern,"inselspital, universitätsklinik für neurologie"
9503,"Inselspital, Universitätsklinik für Rheumatologie, Immunologie & Allergologie (RIA)",Bern,CH,Freiburgstrasse,,,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,hco,csl,2015,freiburgstrasse,bern,"inselspital, universitätsklinik für rheumatologie, immunologie & allergologie (ria)"
6494,"Inselspital, Universitätsklinik für Rheumatologie, Immunologie und Allergologie",Bern,CH,Freiburgstrasse 4,,,,800.0,,,,,800.0,hco,menarini,2016,freiburgstrasse 4,bern,"inselspital, universitätsklinik für rheumatologie, immunologie und allergologie"
5586,"Inselspital, Universitätsklinik für Rheumatologie, Immunologie und Allergologie (RIA)",Bern,CH,Freiburgstrasse,,,,7500.0,,,,,7500.0,hco,csl,2016,freiburgstrasse,bern,"inselspital, universitätsklinik für rheumatologie, immunologie und allergologie (ria)"
8322,"Inselspital, Universitätsklinik für Viszerale Chirurgie und Medizin",Bern,CH,Freiburgstrasse 18,,,,4320.0,,,,,4320.0,hco,vifor,2016,freiburgstrasse 18,bern,"inselspital, universitätsklinik für viszerale chirurgie und medizin"
9964,Inselspital-Stiftung,Bern,CH,Freiburgstrasse,,,0.0,3400.0,0.0,0.0,0.0,0.0,3400.0,hco,gruenenthal,2015,freiburgstrasse,bern,inselspital-stiftung
4913,Inselspital-Stiftung,Bern,CH,Freiburgstrasse 18,,,,,,86.0,,,86.0,hco,astrazeneca,2016,freiburgstrasse 18,bern,inselspital-stiftung
9747,Inselspital-Stiftung,Bern,CH,Freiburgstrasse 18,,,25000.0,6156.0,618.0,141.0,2852.0,0.0,34767.0,hco,ferring,2015,freiburgstrasse 18,bern,inselspital-stiftung
9212,Inselspital-Stiftung,Bern,CH,Freiburgstrasse 4,,,0.0,338201.95,55.2,0.0,20170.09,800.53,359227.77,hco,bayer,2015,freiburgstrasse 4,bern,inselspital-stiftung
5404,Inselspital-Stiftung Stiftungen und Fonds,Bern,CH,Freiburgstrasse 18,3010,,24600.0,20320.0,0.0,0.0,21557.43,313.94,66791.37,hco,boehringer,2016,freiburgstrasse 18,bern,inselspital-stiftung stiftungen und fonds
7647,Inselspital-Stiftung Stiftungen und Fonds,Bern,CH,Freiburgstrasse 18,,,35000.0,17650.0,0.0,110.0,21138.0,1335.0,75233.0,hco,roche,2016,freiburgstrasse 18,bern,inselspital-stiftung stiftungen und fonds
11238,Inselspital-Stiftung Stiftungen und Fonds,Bern,CH,Freiburgstrasse 18,3010,,0.0,23433.0,0.0,0.0,9500.0,0.0,32933.0,hco,roche,2015,freiburgstrasse 18,bern,inselspital-stiftung stiftungen und fonds
3492,Inselspital-Stiftung Stiftungen und Fonds,Bern,CH,Freiburgstrasse 18,3010,,10000.0,73370.0,0.0,1052.6,40119.6,7846.4,132388.6,hco,roche,2017,freiburgstrasse 18,bern,inselspital-stiftung stiftungen und fonds
11781,"Inselspital-Stiftung, Bern",Bern,CH,"Inselspital-Stiftung, Universitätsklinik für Neurologie, Bern Network for Epilepsy, Sleep and Consciousness (BENESCO)",3010,,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,teva,2015,inselspital-stiftung universitaetsklinik fuer neurologie bern network for epilepsy sleep and consciousness benesco,bern,"inselspital-stiftung, bern"
11780,"Inselspital-Stiftung, Bern",Bern,CH,"Inselspital-Stiftung, Universitätsklinik für Neurologie",3010,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,teva,2015,inselspital-stiftung universitaetsklinik fuer neurologie,bern,"inselspital-stiftung, bern"
8323,"Inselspital-Stiftung, Stiftungen und Fonds",Bern,CH,Freiburgstrasse 18,,,,6400.0,,,,,6400.0,hco,vifor,2016,freiburgstrasse 18,bern,"inselspital-stiftung, stiftungen und fonds"
8150,"Inselspital-Stiftung, Universitätsklinik für Neurologie, Bern Network for Epilepsy, Sleep and Consciousness (BENESCO)",Bern,CH,,3010,,,2500.0,,,,,2500.0,hco,teva,2016,nan,bern,"inselspital-stiftung, universitätsklinik für neurologie, bern network for epilepsy, sleep and consciousness (benesco)"
9384,Inselspital-Stlftung Stiftungen und Fonds,Bern,CH,Freiburgstrasse 18,3010,,0.0,0.0,0.0,0.0,3700.0,0.0,3700.0,hco,boehringer,2015,freiburgstrasse 18,bern,inselspital-stlftung stiftungen und fonds
6745,Inselspital. Insel-Gruppe AG,Bern,CH,eiburgstrasse,,,115000.0,29865.0,1311.42,4870.01,4550.0,,155596.43,hco,merck,2016,eiburgstrasse,bern,inselspital. insel-gruppe ag
5034,Inselspital; Insel Gruppe AG MA,Bern,CH,Freiburgstrasse 18,,,32500.0,12100.0,,,1500.0,,46100.0,hco,baxalta,2016,freiburgstrasse 18,bern,inselspital; insel gruppe ag ma
3857,Inselspital; Universitätsklinikum für Hämatologie und Hämatologisches Zentrallabor,Bern,CH,Freiburgstr. 8,,,,,,516.15,,,516.15,hco,shire,2017,freiburgstrasse 8,bern,inselspital; universitätsklinikum für hämatologie und hämatologisches zentrallabor
4677,Institut Central Des Hôpitaux,Sion,CH,Avenue Grand-Champsec 86,,,,,365.6,235.6,,,601.2,hco,amgen,2016,avenue grand-champsec 86,sion,institut central des hôpitaux
331,Institut Central Des Hôpitaux,Sion,CH,Avenue Grand-Champsec 86,,,,,389.55,303.21,,,692.76,hco,amgen,2017,avenue grand-champsec 86,sion,institut central des hôpitaux
966,Institut Central des Hôpitaux,Sion,CH,Avenue Grand-Champsec 86 ICHV,,,,2000.0,,,,,2000.0,hco,bgp,2017,avenue grand-champsec 86 ichv,sion,institut central des hôpitaux
8915,Institut Central Des Hôpitaux,Sion,CH,Avenue Grand-Champsec 86,,,0.0,0.0,358.72,220.92,0.0,0.0,579.64,hco,amgen,2015,avenue grand-champsec 86,sion,institut central des hôpitaux
3858,Institut Central des Hôpitaux,Sion,CH,Avenue Grand-Champsec 86,,,,571.18,,1051.57,,,1622.75,hco,shire,2017,avenue grand-champsec 86,sion,institut central des hôpitaux
5541,Institut Central des Hôpitaux,SION,CH,AVENUE DU GRAND-CHAMPSEC 86,,,,,1000.0,,,,1000.0,hco,celgene,2016,avenue du grand-champsec 86,sion,institut central des hôpitaux
1112,Institut Central des Hôpitaux (ICH) Hôpitaldu Valais,Sion,CH,Avenue du Grand-Champsec 86,1950,,,,,,750.0,,750.0,hco,boehringer,2017,avenue du grand-champsec 86,sion,institut central des hôpitaux (ich) hôpitaldu valais
8324,Institut Clinique de Nuerosciences,Genève,CH,Rue de la Terrassière 58,,,,500.0,,,,,500.0,hco,vifor,2016,rue de la terrassiere 58,geneve,institut clinique de nuerosciences
68,Institut de Microbiologie,Lausanne,CH,Rue Du Bugnon 48,,,,12760.0,,,,,12760.0,hco,abbvie,2017,rue du bugnon 48,lausanne,institut de microbiologie
1470,Institut de Radiologie Bois- Cerf,Lausanne,CH,Avenue d'Ouchy 31,,,,4000.0,,,,,4000.0,hco,eli,2017,avenue d'ouchy 31,lausanne,institut de radiologie bois- cerf
9440,Institut des Hôpitaux Valaisans,Sion,CH,Avenue Grand-Champsec 86,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,celgene,2015,avenue grand-champsec 86,sion,institut des hôpitaux valaisans
2446,Institut fiore,St. Gallen,CH,Brauerstrasse 95,,,,1000.0,,,,,1000.0,hco,merck,2017,brauerstrasse 95,saint gallen,institut fiore
9055,Institut für Forschund und Fortbildung in der Medizin GmbH,Burgdorf,CH,Oberburgstrasse 10,3400,,1800.0,0.0,0.0,0.0,0.0,0.0,1800.0,hco,astrazeneca,2015,oberburgstrasse 10,burgdorf,institut für forschund und fortbildung in der medizin gmbh
5405,Institut für Forschung und Fortbildung in der Medizin GmbH,Burgdorf,CH,Oberburgstrasse 10,3400,,0.0,1600.0,0.0,0.0,0.0,0.0,1600.0,hco,boehringer,2016,oberburgstrasse 10,burgdorf,institut für forschung und fortbildung in der medizin gmbh
7081,Institut für Forschung und Fortbildung in der Medizin GmbH,Burgdorf,CH,Oberburgstrasse 10,,,,1600.0,,,1800.0,,3400.0,hco,novartis,2016,oberburgstrasse 10,burgdorf,institut für forschung und fortbildung in der medizin gmbh
2914,Institut für Forschung und Fortbildung in der Medizin GmbH,Burgdorf,CH,Oberburgstrasse 10,,,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,novartis,2017,oberburgstrasse 10,burgdorf,institut für forschung und fortbildung in der medizin gmbh
825,Institut für Forschung und Fortbildung in der Medizin GmbH,Langenthal,CH,Jurastrasse 15,4900,1051772183,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,bayer,2017,jurastrasse 15,langenthal,institut für forschung und fortbildung in der medizin gmbh
575,Institut für Forschung und Fortbildung in der Medizin GmbH,Burgdorf,CH,Oberburgstrasse 10,,,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,astrazeneca,2017,oberburgstrasse 10,burgdorf,institut für forschung und fortbildung in der medizin gmbh
4914,Institut für Forschung und Fortbildung in der Medizin GmbH,Burgdorf,CH,Oberburgstrasse 10,,,,1600.0,,,,,1600.0,hco,astrazeneca,2016,oberburgstrasse 10,burgdorf,institut für forschung und fortbildung in der medizin gmbh
6669,Institut für Hausarzmedizin & Community Care Luzern,Luzern,CH,Schwanenplatz 7,,,,11000.0,,,,,11000.0,hco,mepha,2016,schwanenplatz 7,luzern,institut für hausarzmedizin & community care luzern
10517,Institut für Hausarztmedizin,Bern,CH,Gesellschaftsstrasse 49,,,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0,hco,mundipharma,2015,gesellschaftsstrasse 49,bern,institut für hausarztmedizin
3687,Institut für Hausarztmedizin & Community Care,Luzern,CH,Schwanenplatz 7,6004,,,6500.0,,,,,6500.0,hco,sanofi,2017,schwanenplatz 7,luzern,institut für hausarztmedizin & community care
2714,Institut für Hausarztmedizin & Community Care,Luzern,CH,Schwanenplatz 7,,,1500.0,,,,,,1500.0,hco,mundipharma,2017,schwanenplatz 7,luzern,institut für hausarztmedizin & community care
6832,Institut für Hausarztmedizin & Community Care,Luzern,CH,Institut für Hausarztmedizin - & Community Care Luzern Schwanenplatz 7,,,,10000.0,,,,,10000.0,hco,msd,2016,institut fuer hausarztmedizin und community care luzern schwanenplatz 7,luzern,institut für hausarztmedizin & community care
576,Institut für Hausarztmedizin & Community Care Luzern,Luzern,CH,Schwanenplatz 7,,,0.0,10000.0,0.0,0.0,0.0,0.0,10000.0,hco,astrazeneca,2017,schwanenplatz 7,luzern,institut für hausarztmedizin & community care luzern
7082,Institut für Hausarztmedizin & Community Care Luzern,Luzern,CH,Schwanenplatz 7,,,,5000.0,,,,,5000.0,hco,novartis,2016,schwanenplatz 7,luzern,institut für hausarztmedizin & community care luzern
4190,Institut für Hausarztmedizin & Community Care Luzern,Luzern,CH,Schwanenplatz 7,,,,2000.0,,,,,2000.0,hco,vifor,2017,schwanenplatz 7,luzern,institut für hausarztmedizin & community care luzern
826,Institut für Hausarztmedizin & Community Care Luzern,Luzern,CH,Schwanenplatz 7,6004,1053309391,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,hco,bayer,2017,schwanenplatz 7,luzern,institut für hausarztmedizin & community care luzern
6075,Institut für Hausarztmedizin & Community Care Luzern,LUZERN,CH,Schwanenplatz 7,,,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,hco,glaxosmithkline,2016,schwanenplatz 7,luzern,institut für hausarztmedizin & community care luzern
2570,Institut für Hausarztmedizin & Community Care Luzern,Luzern,CH,Schwanenplatz 7,,,,10000.0,,,,,10000.0,hco,msd,2017,schwanenplatz 7,luzern,institut für hausarztmedizin & community care luzern
2915,Institut für Hausarztmedizin & Community Care Luzern,Luzern,CH,Schwanenplatz 7,,,0.0,10000.0,0.0,0.0,0.0,0.0,10000.0,hco,novartis,2017,schwanenplatz 7,luzern,institut für hausarztmedizin & community care luzern
1750,Institut für Hausarztmedizin & Community CareLuzern,Luzern,CH,Schwanenplatz 7,,,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,hco,glaxosmithkline,2017,schwanenplatz 7,luzern,institut für hausarztmedizin & community careluzern
2295,Institut für Hausarztmedizin & CommunityCare Luzern,Luzern,CH,Schwanenplatz 7,,,,11000.0,,,,,11000.0,hco,mepha,2017,schwanenplatz 7,luzern,institut für hausarztmedizin & communitycare luzern
7429,Institut für Hausarztmedizin IHAM,Liestal,CH,Rheinstrasse 26,,,,6500.0,,,,,6500.0,hco,pfizer,2016,rheinstrasse 26,liestal,institut für hausarztmedizin iham
3284,Institut für Hausarztmedizin IHAM,Liestal,CH,Rheinstrasse 26,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,pfizer,2017,rheinstrasse 26,liestal,institut für hausarztmedizin iham
7648,Institut für histologische und zytologische Diagnostik AG,Aarau,CH,Dammweg 1,,,0.0,0.0,0.0,0.0,2700.0,0.0,2700.0,hco,roche,2016,dammweg 1,aarau,institut für histologische und zytologische diagnostik ag
3493,Institut für histologische und zytologische Diagnostik AG,Aarau,CH,Dammweg 1,5000,,0.0,0.0,0.0,0.0,1500.0,0.0,1500.0,hco,roche,2017,dammweg 1,aarau,institut für histologische und zytologische diagnostik ag
7573,Institut für Medizin und Kommunikation AG,Basel,CH,Münsterberg,,,,4320.0,,,,,4320.0,hco,pierre,2016,muensterberg,basel,institut für medizin und kommunikation ag
11239,Institut für morphologische Diagnostik Zum Regenbogen AG Konstanzerstrasse 27 Kreuzlingen,Kreuzlingen,CH,Konstanzerstrasse 27,8280,,0.0,0.0,0.0,0.0,4000.0,0.0,4000.0,hco,roche,2015,konstanzerstrasse 27,kreuzlingen,institut für morphologische diagnostik zum regenbogen ag konstanzerstrasse 27 kreuzlingen
7430,Institut für Pathologie,Basel,CH,Schönbeinstrasse 40,,,,,,,3328.0,,3328.0,hco,pfizer,2016,schoenbeinstrasse 40,basel,institut für pathologie
439,Institut für Pflegewissenschaft,Basel,CH,Bernoullistrasse 28,,,0.0,0.0,0.0,0.0,1850.0,82.8,1932.8,hco,astellas,2017,bernoullistrasse 28,basel,institut für pflegewissenschaft
1930,Institut für Pharmakologie,Bern,CH,Freiburgstrasse,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,janssen,2017,freiburgstrasse,bern,institut für pharmakologie
3285,Institut für Pharmakologie,Bern,CH,Murtenstrasse 35,,,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0,hco,pfizer,2017,murtenstrasse 35,bern,institut für pharmakologie
2020,Institut für Pharmakologie,Bern,CH,Universität Bern,3010,,,1000.0,,,,,1000.0,hco,leo,2017,universitaet bern,bern,institut für pharmakologie
7431,Institut für Pharmakologie (UNIBE),Bern,CH,Friedbühlstrasse 49,,,2500.0,32400.0,,,,,34900.0,hco,pfizer,2016,friedbuehlstrasse 49,bern,institut für pharmakologie (unibe)
1471,Institut für Pharmakologie (UNIBE),Bern,CH,Friedbühlstrasse 49,,,,2000.0,,,,,2000.0,hco,eli,2017,friedbuehlstrasse 49,bern,institut für pharmakologie (unibe)
9797,Institut für Präventivmedizin,Bern,CH,Finkenhubelweg 11,,,15670.0,0.0,0.0,0.0,0.0,0.0,15670.0,hco,gilead,2015,finkenhubelweg 11,bern,institut für präventivmedizin
5972,Institut für Präventivmedizin,Bern,CH,Finkenhubelweg 11,,,,1000.0,,,,,1000.0,hco,gilead,2016,finkenhubelweg 11,bern,institut für präventivmedizin
9656,Institut für Radio- Onkologie - Medizinische Onkologie,Aarau,CH,Tellstrasse,,,0.0,1389.0,0.0,0.0,0.0,0.0,1389.0,hco,eli,2015,tellstrasse,aarau,institut für radio- onkologie - medizinische onkologie
2447,Institut für Radiotherapie - Klinik Hirslanden,Aarau,CH,Rain 34,,,,700.0,,,,,700.0,hco,merck,2017,rain 34,aarau,institut für radiotherapie - klinik hirslanden
2202,"Institut lür Rechtsmedizin, Kantonsspital St Gallen",St. Gallen,CH,Rorschacheratrasse 95,,,,,196.1,235.8,1500.0,,1931.9,hco,menarini,2017,rorschacheratrasse 95,saint gallen,"institut lür rechtsmedizin, kantonsspital st gallen"
10244,Institut Universitaire de Medecine Generale (IUMG) - Policlinique Mädicale Universitaire (PMU),Lausanne,CH,Rue du Bugnon 44,,,0.0,8000.0,0.0,0.0,0.0,0.0,8000.0,hco,mepha,2015,rue du bugnon 44,lausanne,institut universitaire de medecine generale (iumg) - policlinique mädicale universitaire (pmu)
9870,Institute for medicine and communication Ltd. (IMK),Basel,CH,Münsterberg 1,,,0.0,86346.0,0.0,0.0,0.0,0.0,86346.0,hco,glaxosmithkline,2015,muensterberg 1,basel,institute for medicine and communication ltd. (imk)
11360,Institute of Pharmaceutical Medicine (ECPM),Basel,CH,Klingelbergstrasse 61,,,5000.0,0.0,0.0,0.0,0.0,0.0,5000.0,hco,sanofi,2015,klingelbergstrasse 61,basel,institute of pharmaceutical medicine (ecpm)
6746,Institution de Lavigny,Lavigny,CH,Route duvignoble 60,,,,1000.0,,,,,1000.0,hco,merck,2016,route duvignoble 60,lavigny,institution de lavigny
3603,Institution de Lavigny,Lavigny,CH,Route du Vignoble 60,,,,1000.0,,,,,1000.0,hco,sandoz,2017,route du vignoble 60,lavigny,institution de lavigny
11782,Institution de Lavigny,Lavigny,CH,"Institution de Lavigny, Rte du Vignoble 60",1175,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,teva,2015,institution de lavigny route du vignoble 60,lavigny,institution de lavigny
6076,Institution de Lavigny,LAVIGNY,CH,Route du Vignoble 60,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,glaxosmithkline,2016,route du vignoble 60,lavigny,institution de lavigny
5712,Institution de Lavigny,Lavigny,CH,Route du Vignoble,,,,1000.0,,,,,1000.0,hco,eisai,2016,route du vignoble,lavigny,institution de lavigny
7432,Institution de Lavigny,Lavigny,CH,Route du Vignoble 60,,,,1000.0,,,,,1000.0,hco,pfizer,2016,route du vignoble 60,lavigny,institution de lavigny
4088,Institution de Lavigny,Lavigny,CH,Route Du Vignoble 60,,,,1000.0,,,,,1000.0,hco,ucb,2017,route du vignoble 60,lavigny,institution de lavigny
11842,Institution de Lavigny,Lavigny,CH,Route Du Vignoble 60,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,ucb,2015,route du vignoble 60,lavigny,institution de lavigny
2448,Institution de Lavigny,Lavigny,CH,Route du vignoble 60,,,,1000.0,,,,,1000.0,hco,merck,2017,route du vignoble 60,lavigny,institution de lavigny
8225,Institution de Lavigny,Lavigny,CH,Route du Vignoble G0,,,,1000.0,,,,,1000.0,hco,ucb,2016,route du vignoble g0,lavigny,institution de lavigny
9591,Institution de Lavigny,Lavigny,CH,Route du Vignoble 60,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,eisai,2015,route du vignoble 60,lavigny,institution de lavigny
9871,Institution de Lavigny,Lavigny,CH,Route du Vignoble 60,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,glaxosmithkline,2015,route du vignoble 60,lavigny,institution de lavigny
2916,Institution de Lavigny Site de Lavigny / Direction glnlrale,Lavigny,CH,Route du Vignoble 50,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,novartis,2017,route du vignoble 50,lavigny,institution de lavigny site de lavigny / direction glnlrale
6949,Instituto Oncologico della Svizzera Italiana,Bellinzona,CH,"Ospedale San Giovanni, Via Ospedale",,,3500.0,0.0,0.0,0.0,0.0,0.0,3500.0,hco,mundipharma,2016,ospedale san giovanni via ospedale,bellinzona,instituto oncologico della svizzera italiana
8916,Int. Osteopor Osis Found.,Nyon,CH,Rue Juste-Olivier 9,,,0.0,338428.9,0.0,0.0,0.0,0.0,338428.9,hco,amgen,2015,rue juste-olivier 9,nyon,int. osteopor osis found.
8226,Int. Osteoporosis Foundation,Nyon,CH,Rue Juste-Olivier 9,,,,13600.0,,,,,13600.0,hco,ucb,2016,rue juste-olivier 9,nyon,int. osteoporosis foundation
333,Int. Osteoporosis Foundation,Nyon,CH,Rue Juste-Olivier9,,,,436061.0,,,,,436061.0,hco,amgen,2017,rue juste-olivier9,nyon,int. osteoporosis foundation
4679,Int. Osteoporosis Foundation,Nyon,CH,Rue Juste-Olivier 9,,,,441673.41,,,,,441673.41,hco,amgen,2016,rue juste-olivier 9,nyon,int. osteoporosis foundation
4089,Int. Osteoporosis Foundation,Nyon,CH,Rue Duste-Olivier 9,,,531032.8,,,,,,531032.8,hco,ucb,2017,rue duste-olivier 9,nyon,int. osteoporosis foundation
6946,Integrierte Psychiatrie,Winterthur,CH,Wieshofstrasse 102 Postfach 144,,,2000.0,0.0,0.0,0.0,0.0,0.0,2000.0,hco,mundipharma,2016,wieshofstrasse 102 postfach 144,winterthur,integrierte psychiatrie
10245,Integrierte Psychiatrie Winterthur,Embrach,CH,Römerweg 51,,,0.0,1852.0,0.0,0.0,0.0,0.0,1852.0,hco,mepha,2015,roemerw 51,embrach,integrierte psychiatrie winterthur
10518,Integrierte Psychiatrie Winterthur,Winterthur,CH,Wieshofstrasse 102 Postfach 144,,,2000.0,0.0,0.0,0.0,0.0,0.0,2000.0,hco,mundipharma,2015,wieshofstrasse 102 postfach 144,winterthur,integrierte psychiatrie winterthur
10148,Integrierte Psychiatrie Winterthur,Winterthur,CH,Wieshofstrasse 102 Postfach 144,,,0.0,0.0,0.0,0.0,1500.0,0.0,1500.0,hco,lundbeck,2015,wieshofstrasse 102 postfach 144,winterthur,integrierte psychiatrie winterthur
3604,Integrierte Psychiatrie Winterthur (IPW),Winterthur,CH,Wieshofstrasse 102 Postfach 144,,,,2000.0,,,,,2000.0,hco,sandoz,2017,wieshofstrasse 102 postfach 144,winterthur,integrierte psychiatrie winterthur (ipw)
2062,Integrierte Psychiatrie Winterthur - Zürcher Unterland,Winterthur,CH,Postfach 144,,,,2000.0,,,,,2000.0,hco,lundbeck,2017,postfach 144,winterthur,integrierte psychiatrie winterthur - zürcher unterland
2715,Integrierte Psychiatrie Winterthur - Zürcher Unterland,Winterthur,CH,Wieshofstrasse 102,,,2000.0,,,,,,2000.0,hco,mundipharma,2017,wieshofstrasse 102,winterthur,integrierte psychiatrie winterthur - zürcher unterland
2293,Integrierte Psychiatrie Winterthur - Züricher Unterland,Winterthur,CH,Wieshofstrasse 102,,,,2000.0,,,,,2000.0,hco,mepha,2017,wieshofstrasse 102,winterthur,integrierte psychiatrie winterthur - züricher unterland
