name,location,country,address,plz,uci,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total,type,source,group,main_address
Ligue pulmonaire fribourgeoise,Fribourg,CH,Route Saint-Nicolas-de-Flüe 2,,,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,astrazeneca,278,
Ligue pulmonaire fribourgeoise,Fribourg,CH,Route Saint-Nicolas-de-Flüe 2,1700,,,2000.0,,,,,2000.0,hco,boehringer,278,
Ligue pulmonaire fribourgeoise,Fribourg,CH,Route Saint-Nicolas-de -Flüe 2,,,0,1500.00,0.0,0,0,0.0,1500.00,hco,novartis,278,1.0
Ligue pulmonaire genevoise,Carouge GE,CH,Av. Cardinal-Mermillod 42-44,,,,500.0,,,,,500.0,hco,vifor,277,1.0
Ligue pulmonaire genevoise,Carouge GE,CH,Avenue Cardinal-Mermillod 42-44,1227,,,540.0,,,,,540.0,hco,boehringer,277,
Ligue pulmonaire neuchâteloise,Peseux,CH,Rue de la Gare 4,2034,,,2000.0,,,,,2000.0,hco,boehringer,450,
Ligue pulmonaire neuchâteloise,Peseux,CH,Rue de la Gare 4,,,,2000.0,,,,,2000.0,hco,vifor,450,1.0
Ligue valaisanne contre le rhumatisme,Sion,CH,"Rue Pré-Fleuri 2 C, Sion",1950,,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,hco,roche,1013,1.0
Ligue vaudoise contre le rhumatisme,Lausanne,CH,"Avenue de Provence 12, Lausanne",1007,,925.93,0.0,0.0,0.0,0.0,0.0,925.93,hco,roche,279,
Ligue vaudoise contre le rhumatisme,Lausanne,CH,Avenue de Provence 12,,,,1080.0,,,,,1080.0,hco,msd,279,
Ligue vaudoise contre le rhumatisme,Lausanne,CH,Avenue de Provence 12,,,0.0,1000,0.0,0,0,0.0,1000,hco,pfizer,279,1.0
Lindenapotheke AG,Unterentfelden,CH,Schinhuetweg 5,,,,,,,600.0,,600.0,hco,sandoz,1014,1.0
Lindenhofgruppe,Bern,CH,Postfach,,,,1000.0,,,,,1000.0,hco,merck,1015,1.0
Lindenhofspital,Bern,CH,Bremgartenstrasse117,,,,8000.0,,,,,8000,hco,mepha,128,
Lindenhofspital,Bern,CH,Bremgartenstrasse 117,,,65.0,0.0,0.0,0.0,0.0,0.0,65.0,hco,baxter,128,1.0
Lindenhofspital - Lindenhof AG,Bern,CH,Bremgartenstrasse 117,,,,500.0,,,,,500.0,hco,vifor,128,
Lung Cancer Europe (LUCE),Bern,CH,Effingerstrasse 40,,,0.0,0.0,0.0,0.0,442.96,0.0,442.96,hco,astrazeneca,1016,1.0
Lunge Zürich,Zürich,CH,Zürich,,,6000.0,,,,,,6000.0,hco,mundipharma,40,
LungenZentrum Hirslanden,Zürich,CH,Witellikerstrasse 40,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,astrazeneca,22,
Lungenliga Schweiz,Bern,CH,Chutzenstrasse 10,,,0.0,5000.0,0.0,0,0,0.0,5000.0,hco,jansen,1017,1.0
Lungenliga Thurgau,Weinfelden,CH,Bahnhofstrasse 15,,,1620.0,0.0,0.0,0.0,0.0,0.0,1620.0,hco,astrazeneca,1018,1.0
Luzemer Ärztegesellschatt Sektion Gäu,Sursee,CH,Spitalstrasse 16a,,,,1000.0,,,,,1800.0,hco,menarini,440,1.0
Luzerner Kantonsspital,Luzern,CH,Spitalstrasse,,,0.0,6500.0,0.0,0.0,0.0,0.0,6500.0,hco,astrazeneca,5,
Luzerner Kantonsspital,Luzern,CH,Spitalstrasse,,,,2000.0,,,,,2000,hco,ferring,5,
Luzerner Kantonsspital,Luzern,CH,Spitalstrasse 4,,,,0.0,,,350.0,,350,hco,teva,5,
Luzerner Kantonsspital,Luzern,CH,Spitalstrasse 16,,WCHH04368282,2000.0,,3299.76,5062.05,,,10361.81,hco,celgene,5,
Luzerner Kantonsspital,Luzern,CH,Spitalstr. 31,,,,903.93,,377.42,,,1281.35,hco,future,5,
Luzerner Kantonsspital,Luzern,CH,Spitalstrasse 31,,,3500.0,4389.0,1381.0,1270.0,5000.0,240.0,15780,hco,novo,5,
Luzerner Kantonsspital,Luzern,CH,Spitalstrasse,,,,1400.0,,,,,1400,hco,teva,5,
Luzerner Kantonsspital,Luzern,CH,Spitalstrasse,6000,,,1000.0,,,,,1000.0,hco,orion,5,
Luzerner Kantonsspital,Luzern,CH,Spitalstrasse 31,,,0.0,24802,819.0,6422,5536,0.0,37579,hco,pfizer,5,
Luzerner Kantonsspital,Luzern,CH,Spitalstrasse,,,,3000.0,,,,,3000.0,hco,stallergenes,5,
Luzerner Kantonsspital,Luzern,CH,Spitalstrasse,,,,3000.0,,,,,3000.0,hco,stallergenes,5,
Luzerner Kantonsspital,Luzern,CH,Spitalstrasse 31,,,,,,,1170.0,373.0,1543.0,hco,cls,5,
Luzerner Kantonsspital,Luzern,CH,Spitalstrasse,6000,,,35420.0,,,540.0,1500.0,37460.0,hco,sanofi,5,
Luzerner Kantonsspital,Luzern,CH,Spitalstrasse,,,,4000.0,,,1500.0,,5500.0,hco,menarini,5,
Luzerner Kantonsspital,Luzern,CH,Spitalstrasse 31,6000,,,,30100.0,,1200.0,,31300.0,hco,daiichi,5,
Luzerner Kantonsspital,Luzern,CH,Spitalstrasse,,,,1000.0,,,,,1000.0,hco,sandoz,5,
Luzerner Kantonsspital,Luzern,CH,Spitalstrasse 2,,,,2000.0,,,,,2000.0,hco,sandoz,5,
Luzerner Kantonsspital,Luzern,CH,Kreditorenbuchhaltung - Spitalstrasse,6000,LuzernerKantonsspitalKreditorenbuchhaltungLuzern,,,,,1400.0,,1400,hco,servier,5,
Luzerner Kantonsspital,Luzern,CH,Spitalstrasse,,,2000.0,,1250.0,2058.0,,,5308.0,hco,actelion,5,
Luzerner Kantonsspital,Luzern,CH,SpitalstrasseLuzern,6004,,,5000.0,,,1500.0,75.0,6575.0,hco,allergan,5,
Luzerner Kantonsspital,Luzern,CH,Spitalstrasse,,,0.0,15000.0,0.0,0.0,1000.0,0.0,16000.0,hco,astrazeneca,5,
Luzerner Kantonsspital,Luzern,CH,Spitalstrasse,,,,4306.7,,,1080.0,,5386.7,hco,vifor,5,
Luzerner Kantonsspital,Luzern,CH,Spitalstrasse,,,0.0,1400.0,78.0,39.0,3000.0,0.0,4517.0,hco,astrazeneca,5,
Luzerner Kantonsspital,Luzern,CH,Spitalstrasse,,,0.0,5320.0,0.0,0.0,0.0,0.0,5320.0,hco,glaxosmithkline,5,
Luzerner Kantonsspital,Luzern,CH,Spitalstrasse,,,0.0,6000.0,0.0,0.0,0.0,0.0,6000.0,hco,astrazeneca,5,
Luzerner Kantonsspital,Luzern,CH,Spitalstrasse,,,0.0,1620.0,0.0,0.0,0.0,0.0,1620.0,hco,astrazeneca,5,
Luzerner Kantonsspital,Luzern,CH,Spitalstrasse,,,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,astrazeneca,5,
Luzerner Kantonsspital,Luzern,CH,Luzern,,,13949.0,,,,,,13949.0,hco,mundipharma,5,
Luzerner Kantonsspital,Luzern,CH,Spitalstrasse,,,25000.0,23425.55,723.88,3751.61,3500.0,,56401.04,hco,merck,5,
Luzerner Kantonsspital,Luzern,CH,Spitalstrasse,,,2000.0,0.0,627.0,931.0,0.0,0.0,3558.0,hco,zambon,5,
Luzerner Kantonsspital / Kinderspital,Luzern,CH,Spitalstrasse,,Luzerner_Kantonsspit al_Kinderspital,,500.0,,,,,500.0,hco,galderma,5,
Luzerner Kantonsspital LUKS,Luzern,CH,Spitalstrasse,,,2000.0,0.0,0.0,0.0,0.0,0.0,2000.0,hco,baxter,5,
Luzerner Kantonsspital Luzern,Luzern,CH,Spitalstrasse,6000,1051697737,0.0,23000.0,0.0,0.0,8312.3,0.0,31312.3,hco,bayer,5,
Luzerner Kantonsspital Luzern,Luzern,CH,"Spitalstrasse, Luzern",6004,,0.0,16000.0,4667.33,8003.04,14450.0,0.0,43120.37,hco,roche,5,
Luzerner Kantonsspital Luzern,Luzern,CH,Spitalstrasse,,,,4000.0,,,,,4000.0,hco,bgp,5,
Luzerner Kantonsspital Luzern,Luzern,CH,Spitalstrasse 16,,,,4777.0,,,2000.0,,6777,hco,biogen,5,
Luzerner Kantonsspital Luzern,Luzern,CH,Spitalstrasse,,,0.0,4000.0,1240.1,2028.0,0.0,0.0,7268.1,hco,astellas,5,
Luzerner Kantonsspital Luzern,Luzern,CH,Spitalstrasse,,,,2500.0,596.0,909.0,,,4005.0,hco,gilead,5,
Luzerner Kantonsspital Luzern,Luzern,CH,Spitalstrasse,6000,,0,2350.00,313.23,530.24,0,0.0,3193.46,hco,takeda,5,
Luzerner Kantonsspital Luzern,Luzern,CH,Spitalstrasse,,,,3400.0,,,800.0,,4200,hco,eli,5,
Luzerner Kantonsspital Luzern,Luzern,CH,Spitalstrasse,,,5000.0,24550.0,3388.0,7086.0,6550.0,,46574.0,hco,abbvie,5,
Luzerner Kantonsspital Luzern,Luzern,CH,Spitalstrasse,6004,,,4400.0,,2679.61,2700.0,,9779.61,hco,boehringer,5,
Luzerner Kantonsspital Luzern,Luzern,CH,Spitalstrasse,,,1500.0,16500.0,2055.5,4144.33,5314.81,,29514.64,hco,amgen,5,
Luzerner Kantonsspital Luzern,Luzern,CH,Spitalstrasse,,,8000.0,,,,1312.0,,9312.0,hco,shire,5,
Luzerner Kantonsspital Luzern,Luzern,CH,Spitalstrasse,,,0.0,2000.0,0.0,0,2760,0.0,4760.0,hco,jansen,5,
Luzerner Kantonsspital Luzern,Luzern,CH,Spitalstrasse,,,,4320.0,,,,,4320.0,hco,almirall,5,
Luzerner Kantonsspital Luzern,Luzern,CH,Spitalstrasse,,,95300.00,22010.00,720.0,430.15,40560.00,926.9,159947.05,hco,novartis,5,
Luzerner Kantonsspital Luzern - Medizinische Onkologie,Luzern,CH,Spitalstrasse,6000,,0,0,0.0,0,2500.00,0.0,2500.0,hco,takeda,5,
Luzerner Kantonsspital Luzern - Neurologie und Neuroreha,Luzern,CH,Spitalstrasse 4,,,,1620.0,,,,,1620.0,hco,almirall,5,
Luzerner Kantonsspital Luzern - Verein klinischer Krebsforschung,Luzern,CH,Spitalstrasse Luzerner Kantonsspital,,,,300.0,,,,,300.0,hco,gilead,5,
Luzerner Kantonsspital Luzern Gastroenterologie/He patologie,Luzern,CH,Spitalstrasse,6000,,0,0,445.89,774.52,0,0.0,1220.41,hco,takeda,5,
Luzerner Kantonsspital Luzern [Z_0199149],Luzern,CH,Spitalstrasse,,,,35050.0,1830.11,2682.34,10000.0,2000.0,51562.45,hco,msd,5,
Luzerner Kantonsspital Medizinische Neurologie,Luzern,CH,Buchhaltung,6000,,,750.0,,,,,750.0,hco,eisei,1019,1.0
Luzerner Kantonsspital Sursee,Sursee,CH,Spitalstrasse 16a,,7601002003056,,1000.0,,,,,1000.0,hco,pierre,157,1.0
Luzerner Kantonsspital Sursee,Sursee,CH,Spitalstrasse 16a,,,,1000.0,,,,,1000.0,hco,almirall,157,
Luzerner Kantonsspital Sursee,Sursee,CH,Spitalstrasse16A,,,,,1035.38,2090.19,,,3125.57,hco,amgen,157,
Luzerner Kantonsspital Sursee,Sursee,CH,"Spitalstrasse 16a, Sursee",6210,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,roche,157,
Luzerner Kantonsspital Sursee,Sursee,CH,Spitalstrasse 16a,,,,,259.0,210.0,,,470.0,hco,gilead,157,
"Luzerner Kantonsspital, Klinik für Anästhesie",Luzern,CH,Spitalstrasse 31,,,,5000.0,,,,,5000.0,hco,cls,5,
"Luzerner Kantonsspital, Zentrum für Intensivmedizin Erwachsene (ZIM)",Luzern,CH,Spitalstrasse 31,,,,15000.0,,,,,15000.0,hco,cls,5,
"Luzerner Kantonsspital, Zentrum für Neurologie und Neurorehabilitation (ZNN)",Luzern,CH,Spitalstrasse,,,,2000.0,,,,,2000,hco,teva,5,
"Luzerner Kantonsspital, Zentrum fürNeurologie und Neurorehabilitation",Luzern,CH,Spitalstrasse,,,,0.0,,,1000.0,,1000,hco,teva,5,
Luzerner Psychiatie,Luzern,CH,Postfach,,,,4000.0,,,,,4000.0,hco,lundbeck,1020,1.0
Luzerner Psychiatrie,St. Urban,CH,Klinik St. Urban - Schafmattstrasse 1,4915,LuzernerPsychiatrieStUrban,,3000.0,,,,,3000,hco,servier,280,1.0
Luzerner Psychiatrie,St. Urban,CH,Schafmattstrasse 1,,,0.0,4500.0,0.0,0,0,0.0,4500.0,hco,jansen,280,
Luzerner Psychiatrie,Luzern,CH,Spitalstrasse 11,,,,1600.0,,,,,1600,hco,mepha,451,1.0
Luzerner Psychiatrie,Luzern,CH,Luzern,,,1500.0,,,,,,1500.0,hco,mundipharma,1021,1.0
Luzerner Psychiatrie,Luzern,CH,Areal Kantonsspital 11,,,,800.0,,,,,800.0,hco,otsuka,1022,1.0
Luzerner Psychiatrie,Luzern,CH,Spitalstrasse 11,,,,3000.0,,,,,3000,hco,mepha,451,
"Luzerner Psychiatrie, Klinik St. Urban",St. Urban,CH,Schafmattstrasse 1,,,,2000.0,,,,,2000.0,hco,vifor,280,
Löwenpraxis,Luzern,CH,Zürichstrasse 12,,,0.0,3000,0.0,0,0,0.0,3000,hco,pfizer,1023,1.0
MCI Suisse SA,Satigny,CH,rue Pré-Bouvier 9,,,12500.0,0.0,0.0,0.0,0.0,0.0,12500.0,hco,baxter,197,1.0
MCI Suisse SA,Satigny,CH,Rue du Pré-Bouvier 9,,,,3600.0,,,,,3600.0,hco,bgp,197,
MCL Medizinische Laboratorien AG,Niederwangen BE,CH,Freiburgstrasse 634,,,0.0,810,0.0,0,0,0.0,810,hco,pfizer,452,1.0
MCL Medizinische Laboratorien AG,Niederwangen BE,CH,Freiburgstrasse 634,,,,1620.0,,,,,1620.0,hco,vifor,452,
MEDECIN GRIMM,Sion,CH,"26, rue Chanoine Berchtold",,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,gruenenthal,1024,1.0
MEDICOL,Lausanne,CH,Chemin de Montolivet 19,,,0.0,1388.89,0.0,0.0,0.0,0.0,1388.89,hco,gruenenthal,453,1.0
MEDICOL - Direction et recherches,Lausanne,CH,Chemin de Montolivet 19,1006,1055230876,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,bayer,453,
MEDINFO CONSULTING,CROIX-DE-ROZON,CH,214 ROUTE D ANNECY,,,,,,,6424.0,237.28,6661.28,hco,merck,1025,1.0
MEDUDEM AG,Zürich,CH,Räffelstrasse 28,,,0.0,53946,0.0,0,0,0.0,53946,hco,pfizer,1026,1.0
MFE Médecins de famille et de l’enfance Neuchâtel President Dr. med. Vladimir Mayor,Colombier NE,CH,Rue du Verger 9,,,0,1500.00,0.0,0,0,0.0,1500.00,hco,novartis,1027,1.0
MIOS SA,Lausanne,CH,Avenue du Léman 32,,,,,,,3500.0,177.0,3677.0,hco,abbvie,1028,1.0
MMMAssociazione Medical Meeting,Minusio,CH,Via Cadogno 1,6648,,,1500.0,,,,,1820,hco,mepha,55,
MPA_Symposium,Liestal,CH,Postfach 278,,,,2052.0,,,,,2052.0,hco,vifor,1029,1.0
Magendarmliga Schweiz,Bern,CH,Schwanengasse 1,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,astrazeneca,454,
Magendarmliga Schweiz,Bern,CH,Postfach,7207,,0.0,3000.0,0.0,0,0,0.0,3000.0,hco,jansen,1030,1.0
Magendarmliga Schweiz,Bern,CH,Schwanengasse 1,3001,,,3000.0,,,,,3000.0,hco,sanofi,454,1.0
Maihofpraxis AG,Luzern,CH,Maihofstrasse 1,,,,,1484.0,1917.0,,,3401.0,hco,gilead,1031,1.0
Maison FXB du Sauvetage,Sion,CH,Route De L'aéroport 60,,,,750.0,,,,,750,hco,eli,1032,1.0
Maison de Santé Chablais,Collombey,CH,Chemin du Verger 3,,,,1000.0,,,,,1800.0,hco,menarini,1033,1.0
Maison de la Santé,Sembrancher,CH,route de la Gravenne 14,,,,850.0,,,,,850.0,hco,vifor,1034,1.0
MedArt Basel,Basel,CH,Klingelbergstrasse 23,4031,,,,21000.0,,,,21000.0,hco,daiichi,1035,1.0
Medbase AG,Abtwil,CH,Wiesenbachstrasse 5,,,,2000.0,,,,,2000.0,hco,vifor,1036,1.0
Medbase AG,Winterthur,CH,Technikumstr. 73,,,,18800.0,,,,,19400,hco,mepha,1037,1.0
Medbase SA,Genève,CH,Place Cornavin 7,,,,1000.0,,,,,1020,hco,mepha,1038,1.0
Medecins de Famille Genève,Genève,CH,CHEMNIN BEAU SOLEIL 24,,,,2600.0,,,,,2600.0,hco,sandoz,106,
Medgate Health Center,Basel,CH,Gellertstrasse 19,,,,3200.0,,,,,3240,hco,mepha,1039,1.0
Medi W GmbH,Chur,CH,Belmontstrasse 1,7000,MediWChur,,1500.0,,,,,1500,hco,servier,1040,1.0
MediCongress,Dübendorf,CH,Auenstrasse 6,,,,,2899.0,,,,2899.0,hco,pierre,455,1.0
MediService AG,Zuchwil,CH,Ausserfeldweg 1,,,,,,,291511.0,,291511,hco,biogen,158,1.0
MediService AG,Zuchwil,CH,Ausserfeldweg 1,,,0.0,0,0.0,0,152140,0.0,152140,hco,pfizer,158,
MediService AG Grosshandel,Zuchwil,CH,Ausserfeldweg 1,,,0,0,0.0,0,434420.00,0.0,434420.00,hco,novartis,158,
MediZentrum Schüpfen AG,Schüpfen,CH,Dorfstrasse 1 Postfach 51,,,4200.0,,,,,,4200.0,hco,sandoz,1041,1.0
Medical AdiNetwork GmbH,Winterthur,CH,Lagerhausstrasse 9,8400,1057409825,0.0,1500.0,0.0,0.0,3250.0,0.0,4750.0,hco,bayer,198,
Medical AdiNetwork GmbH,Winterthur,CH,Lagerhausstrasse 9,,,,750.0,,,,,750.0,hco,meda,198,
Medical AdiNetwork GmbH,Winterthur,CH,Lagerhausstrasse 9,,,,1000.0,,,,,1000.0,hco,bgp,198,
Medical AdiNetwork GmbH,Winterthur,CH,Lagerhausstrasse 9,,,,1500.0,,,,,1500,hco,novo,198,1.0
Medical Center im Waldhotel,Bürgenstock,CH,Bürgenstock 30,,,0.0,1000.0,0.0,0,0,0.0,1000.0,hco,jansen,456,1.0
Medical Center im Waldhotel Bürgenstock Hotels AG,Bürgenstock,CH,"Bürgenstock Resort, Bürgenstock 30",,,,2500.0,,,,,2500,hco,eli,456,
Medical Image Analysis Center (MIAC AG) c/o University Hospital Basel,Basel,CH,"Mittlere-Strasse 83, Basel",4031,,0.0,0.0,0.0,247.7,2250.0,0.0,2497.7,hco,roche,1042,1.0
Medicaments Pour Tous Switzerland,Basel,CH,Grosspeterstrasse 9,4052,1057410711,7040.0,0.0,0.0,0.0,0.0,0.0,7040.0,hco,bayer,1043,1.0
Medicus Curiosus Regional c/o Bernhard Sorg,Wallisellen,CH,Zentralstrasse 6,,,,3000.0,,,,,3800.0,hco,menarini,1044,1.0
Medinform GmbH,Zürich,CH,Zürich,,,6000.0,,,,,,6000.0,hco,mundipharma,1045,1.0
Medinorma GmbH,Rolle,CH,Grand-Rue 34,,,2000.0,0.0,0.0,0.0,0.0,0.0,2000.0,hco,baxter,457,1.0
Medinorma Sàrl,Rolle,CH,Grand Rue 34,,,,2000.0,,,,,2000.0,hco,cls,457,
Mediscience GmbH,Küssnacht am Rigi,CH,Bahnhofstrasse 17,,,,10000.0,,,,,10000,hco,bristol,199,1.0
Mediscience GmbH,Küssnacht am Rigi,CH,Bahnhofstrasse 17,6403,,0,,0.0,0,0,0.0,,hco,takeda,199,
Mediscience GmbH,Küssnacht am Rigi,CH,"Bahnhofstrasse 17, Küssnacht am Rigi",6403,,0.0,25000.0,0.0,0.0,0.0,0.0,25000.0,hco,roche,199,
Mediscience GmbH,Küssnacht am Rigi,CH,Küssnacht am Rigi,,,25000.0,,,,,,25000.0,hco,mundipharma,199,
Mediservice AG,Zuchwil,CH,Ausserfeldweg 1,,,,,,,26520.0,,26520.0,hco,cls,158,
Mediservice Ag,Zuchwil,CH,Ausserfeldweg1,,,,,,,12600.0,,12600.0,hco,amgen,158,
Medixy SA,Meyrin,CH,Av. J.-D. Maillard 1 bis,,,,,741.0,233.0,,,975,hco,ferring,1046,1.0
Medizinische Klinik,Stans,CH,Ennetmooserstrasse 19,,,,2000.0,,,,,2000,hco,bristol,1047,1.0
Medizinisches Kompetenzzentrum für ADPKD Hirslanden,Zürich,CH,Hirslanden Klinik Zürich,,,,3000.0,,,,,3000.0,hco,otsuka,1048,1.0
Medizinisches Zentrum Bad Ragaz,Bad Ragaz,CH,PF,,,,1500.0,,,,,1500.0,hco,vifor,1049,1.0
Medizinisches Zentrum Biel MZB,Biel/Bienne,CH,Unionsgasse 14,,,,,565.54,1323.64,,,1889.18,hco,merck,1050,1.0
Medizinisches Zentrum Heilbad,St. Moritz,CH,Plazza Paracelsus 2,,,,1500.0,,,,,1500.0,hco,lundbeck,1051,1.0
Mednet,Bern,CH,Mednet,,,6000.0,,,,,,6000.0,hco,mundipharma,1052,1.0
Mednetbern AG c/o Dr. med. Ursula Frey,Bern,CH,,,,,1000.0,,,,,1000.0,hco,msd,458,1.0
Medswiss.net Geschäftsführer: Herr Christoph Lüssi,Gümligen,CH,Moosstrasse 2,,,0,0,1200.0,400.00,0,0.0,1600.00,hco,novartis,281,1.0
Medswiss.net Geschäftsführer: Herr Christoph Lüssi,Gümligen,CH,Medswiss.net - Geschäftsführer: Herr Christoph Lüssi,,,,6000.0,,,,,6000.0,hco,msd,1053,1.0
Medvis GmbH,Zofingen,CH,Weissensteinstrasse 2,,,0.0,62100.0,0.0,0.0,0.0,0.0,62100.0,hco,glaxosmithkline,1054,1.0
Medworld AG,Steinhausen,CH,Sennweidstrasse 46,,,,4320.0,,,,,4320.0,hco,pierre,26,
Medworld AG,Steinhausen,CH,Sennweidstrasse 46,,,,5130.0,,,,,5130.0,hco,lundbeck,26,
Medworld AG,Steinhausen,CH,Sennweidstrasse 46,,,,8920.0,,,,,8920.0,hco,bgp,26,
Meeting Com Congress Organisation,Cheseaux-sur-Lausanne,CH,"Rue des Pâquis 1, Cheseaux-sur-Lausanne",1033,,0.0,9000.0,0.0,405.0,0.0,0.0,9405.0,hco,roche,136,
Meeting.com Sàrl,Cheseaux-sur-Lausanne,CH,Rue des Pâquis 1,,,0.0,2500.0,0.0,0,0,0.0,2500.0,hco,jansen,136,
Meier Augen AG,Rapperswil SG,CH,Merkurstrasse 50,,,0,0,0.0,0,3300.00,623.33,3923.33,hco,novartis,459,1.0
Meier-Augen AG,Rapperswil,CH,Merkurstrasse 50Rapperswil,8640,,,,,200.0,1200.0,89.0,1489.0,hco,allergan,459,
Meiltz Alexandre FMH cardiologie,Estavayer-le-Lac,CH,FMH cardiologie,,,,1750.0,,,,,1750.0,hco,msd,1055,1.0
Meister ConCept Gmbh,Aarau,CH,Bahnhofstrasse 55,,,,15000.0,,,,,15000.0,hco,bgp,460,1.0
Mekelleche GmbH,Luzern,CH,Moostrasse 2,6003,40517481,0.0,0.0,0.0,0.0,122758.59,0.0,122758.59,hco,bayer,1056,1.0
Melanoma World Society,Steinhausen,CH,Hinterbergstrasse 56,,,,86053.0,,,,,86053,hco,bristol,1057,1.0
MentAge GmbH,Basel,CH,Gerbergasse 16,4001,MentAgeGmbhBasel,,1500.0,,,,,1500,hco,servier,282,1.0
MentAge GmbH,Basel,CH,"Gerbergasse 16, Postfach",,,,1000.0,,,,,1000.0,hco,sandoz,282,
"MentAge GmbH, Beratung Praxis Forschung",Basel,CH,Gerbergasse 16,,,,1000.0,,,,,1000.0,hco,vifor,282,
Michels Augenärzte am See,Feldmeilen,CH,General-Wille-Strasse 84,,,0,0,0.0,0,2000.00,0.0,2000.00,hco,novartis,1058,1.0
Monvia AG,Luzern,CH,Neuweg 10,,,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,glaxosmithkline,461,1.0
Monvia AG Hauptsitz,Luzern,CH,Neuweg 10,,,0,2500.00,0.0,0,0,0.0,2500.00,hco,novartis,461,
Médecins De Famille Genève,Genève,CH,Rue Conseilgénéral 11,,,,2000.0,,,,,2000.0,hco,amgen,68,
Médecins de Famille GE,Genève,CH,Rue Conseil Général 11,1205,MédecinsFamilleGEGenève,,2000.0,,,,,2000,hco,servier,68,
Médecins de Famille Genève,Genève,CH,Rue du Conseil-Général 11,,,,2000.0,,,,,2000,hco,novo,68,1.0
Médecins de Famille Genève,Genève,CH,Chemin de Beau-Soleil 22 c/o Dr Jean-Louis Gay,,,,3000.0,,,,,3000.0,hco,gilead,106,
Médecins de Famille Genève,Genève,CH,Chemin de Beau-Soleil 22 c/o Dr Jean-Louis Gay,,,,4600.0,,,,,4600.0,hco,bgp,106,
Médecins de Famille Genève,Genève,CH,Chemin de Beau-Soleil 22 c/o Dr Jean-Louis Gay,,,,1000.0,,,,,1000.0,hco,pierre,106,1.0
Médecins de Famille Genève,Genève,CH,Rue du Conseil-Général 11,1205,1051545544,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,bayer,68,
Médecins de Famille Genève,Genève,CH,Chemin de Beau-Soleil 22,,,,4500.0,,,,,4500.0,hco,menarini,106,
Médecins de Famille Genève,Genève,CH,Rue du Conseil- Général 11,,,,2000.0,,,,,2000,hco,eli,68,
Médecins de Famille Genève,Genève,CH,"22, ch Beau-Soleil",,,0.0,1250.0,0.0,0.0,0.0,0.0,1250.0,hco,gruenenthal,106,
Médecins de Famille Genève,Genève,CH,Rue du Conseil-Général 11,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,glaxosmithkline,68,
Médecins de Famille Genève Association genevoise des médecins internistes et généralistes,Genève,CH,Conseil Général 11,,,,2000.0,,,,,2000.0,hco,lundbeck,68,
Médecins de Famille Valais,Saxon,CH,Gottefrey 11,,,,1000.0,,,,,1000.0,hco,menarini,1059,1.0
Médecins de famille Genève,Genève,CH,Rue du Conseil-Général 11,1205,,,,2000.0,,,,2000.0,hco,daiichi,68,
Médecins de famille et de fentance Valais,Conthey,CH,Avenue de la Gare 39,,,,600.0,,,,,600.0,hco,menarini,1060,1.0
Médecins de lamille et de Tentance Neuchâtel,Colombier,CH,Rue de Verger 9,,,,1000.0,,,,,1800.0,hco,menarini,1061,1.0
Médecins des Franches Montagnes,Saignelégier,CH,Place Du Vingt-trois Juin 2 Cabinet dr Thierry Maître,,,,800.0,,,,,800.0,hco,bgp,114,
Münsterlingen Kantonsspital (SPITAL THURGAU AG),Münsterlingen,CH,Spitalcampus 1,,,,,,,1500.0,40.0,1540.0,hco,shire,39,
NOMAD Aide et soins à domicile,La Chaux-de-Fonds,CH,Rue Du Pont,,,,741.0,,,,,741,hco,eli,1062,1.0
Netzwerk für Fortbildung am oberen Zürichsee,Rapperswil,CH,"Alte Jonastrasse 24, Rapperswil",8640,,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,roche,1063,1.0
Neurocentro della Svizzera Italiana (NSI),Lugano,CH,Via Tesserete 46,,,25000.0,4000.0,,,,,29000.0,hco,abbvie,283,1.0
Neurocentro della Svizzera Italiana (NSI),Lugano,CH,Via Tesserete 46,,,,4000.0,,,,,4000.0,hco,cls,283,
Neurocentro della Svizzera italiana NSI,Lugano,CH,Via Tesserete 46,,,0.0,4000.0,614.0,722.0,2600.0,1495.0,9431.0,hco,zambon,283,
Neurokränzli Luzern Regula Ehrbar & Jan Voss,Luzern,CH,Alpenstrasse,6004,,,500.0,,,,,500.0,hco,eisei,1064,1.0
Neurologica GmbH,Zollikon,CH,Forchstrasse 424,,,0,0,0.0,0,4000.00,0.0,4000.00,hco,novartis,1065,1.0
"Neurologische Praxis Luzern, Klinik St. Anna",Luzern,CH,St. Anna Str. 32,,,,2600.0,,,,,2600.0,hco,merck,1066,1.0
