name,location,country,address,plz,uci,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total,type,source,year,address_expand,location_expand,name_expand,r_location,r_address,r_name,group,main_address
Onkologiepfleg E Schweiz,Kleinandelfi Ngen,CH,Hirstigstrasse 13,,,,16500.0,,,,,16500.0,hco,amgen,2016,hirstigstrasse 13,kleinandelfi ngen,onkologiepfleg e schweiz,40,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13,,,0.0,10750.0,0.0,0.0,0.0,0.0,10750.0,hco,janssen,2017,hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrsasse 13,,,,16750.0,,,,,16750.0,hco,vifor,2017,hirstigstrsasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13,,,,18750.0,,,,,18750.0,hco,vifor,2016,hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13,,,,10150.0,,,,,10150.0,hco,bristol,2016,hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13,,,,2750.0,,,,,2750.0,hco,eli,2016,hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13,,,5000.0,4000.0,1350.0,,,,10350.0,hco,celgene,2016,hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,St.Gallen Hirstigstrasse 13,9007,,0.0,2750.0,0.0,0.0,0.0,0.0,2750.0,hco,teva,2015,sankt gallen hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13,,,0.0,5750.0,0.0,0.0,0.0,0.0,5750.0,hco,takeda,2015,hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13,8451,OnkologiepflegeKleinandelfingen,,2750.0,,,,,2750.0,hco,servier,2017,hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Onkologiepflege Schweiz Hirstigstrasse 13,,,0.0,2750.0,0.0,0.0,0.0,0.0,2750.0,hco,msd,2015,onkologiepflege schweiz hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13,8451,40526526,0.0,0.0,2750.0,0.0,0.0,0.0,2750.0,hco,bayer,2017,hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13,,,0.0,10000.0,0.0,0.0,0.0,0.0,10000.0,hco,bristol,2015,hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,"Hirstigstrasse 13, Kleinandelfingen",,,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,hco,janssen,2015,hirstigstrasse 13 kleinandelfingen,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13,,,0.0,15750.0,0.0,0.0,0.0,0.0,15750.0,hco,pierre,2015,hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,"Onkologiepflege Schweiz, Hirstigstrasse 13",,,0.0,10950.0,0.0,0.0,0.0,0.0,10950.0,hco,astellas,2015,onkologiepflege schweiz hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13,,,,3245.0,,,,,3245.0,hco,eli,2017,hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13,,,0.0,813.0,0.0,0.0,0.0,0.0,813.0,hco,pierre,2015,hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13,,,3250.0,,,,,,3250.0,hco,mundipharma,2017,hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13,8451,,0.0,13000.0,0.0,0.0,0.0,0.0,13000.0,hco,takeda,2017,hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Flirstigstrasse 13,,,,8250.0,,,,,8250.0,hco,gilead,2016,flirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13,,,0.0,3250.0,0.0,0.0,0.0,0.0,3250.0,hco,janssen,2016,hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13,,,0.0,10550.0,0.0,0.0,0.0,0.0,10550.0,hco,astrazeneca,2017,hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13,,,0.0,8250.0,0.0,0.0,0.0,0.0,8250.0,hco,pfizer,2017,hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,1.0
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13,,,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,hco,gilead,2015,hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfin Gen,CH,Hirstigstrasse13,,,,4636.0,,,,,4636.0,hco,amgen,2017,hirstigstrasse13,kleinandelfin generaal,onkologiepflege schweiz,33,,,1832,1.0
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13,,,,,9150.0,,,,9150.0,hco,pierre,2016,hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13,,,3250.0,0.0,0.0,0.0,0.0,0.0,3250.0,hco,mundipharma,2016,hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,"Hirstigstrasse 13, Kleinandelfingen",8451,,0.0,22000.0,0.0,0.0,0.0,0.0,22000.0,hco,roche,2015,hirstigstrasse 13 kleinandelfingen,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13,,,90.0,0.0,0.0,0.0,0.0,0.0,90.0,hco,servier,2015,hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13,,,0.0,12750.0,0.0,0.0,0.0,0.0,12750.0,hco,merck,2015,hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13,,,,3750.0,,,,,3750.0,hco,teva,2017,hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13,,,,20550.0,,,,,20550.0,hco,bristol,2017,hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13,,,0.0,8750.0,0.0,0.0,0.0,0.0,8750.0,hco,pfizer,2015,hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13,,,0.0,15750.0,0.0,0.0,0.0,0.0,15750.0,hco,bayer,2015,hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13,,,,10250.0,,,,,10250.0,hco,takeda,2016,hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13,,WCHH00004055,,10000.0,,,,,10000.0,hco,celgene,2017,hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13,,,,2750.0,,,,,2750.0,hco,servier,2016,hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13,,,0.0,25750.0,0.0,0.0,0.0,0.0,25750.0,hco,roche,2016,hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13,,,,2750.0,,,,,2750.0,hco,abbvie,2017,hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Onkologiepflege Schweiz Hirstigstrasse 13,,,2750.0,2500.0,,,,,5250.0,hco,astellas,2016,onkologiepflege schweiz hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13,,,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0,hco,astellas,2017,hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13,,,0.0,5250.0,0.0,0.0,0.0,0.0,5250.0,hco,celgene,2015,hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13,,,,8250.0,,,,,8250.0,hco,msd,2017,hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13,,,,10250.0,,,,,10250.0,hco,merck,2017,hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13,,,0.0,10000.0,0.0,0.0,0.0,0.0,10000.0,hco,amgen,2015,hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13,,,,,9375.0,,,,9375.0,hco,pierre,2017,hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13,,,0.0,3250.0,0.0,0.0,0.0,0.0,3250.0,hco,bayer,2016,hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Klein-andelfingen,CH,"Hirstigstrasse 13, Kleinandelfingen",8451,,0.0,500.0,0.0,0.0,0.0,0.0,500.0,hco,roche,2017,hirstigstrasse 13 kleinandelfingen,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13,,,0.0,2750.0,0.0,0.0,0.0,0.0,2750.0,hco,eli,2015,hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Onkologiepflege Hirstigstrasse 13,,,,8250.0,,,,,8250.0,hco,msd,2016,onkologiepflege hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13,,,,5000.0,,,,,5000.0,hco,gilead,2017,hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13,,,,2750.0,,,,,2750.0,hco,abbvie,2016,hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13,,,3250.0,0.0,0.0,0.0,0.0,0.0,3250.0,hco,mundipharma,2015,hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse13,,,,12750.0,,,,,12750.0,hco,merck,2016,hirstigstrasse13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13Kleinandelfingen,8451,,,3250.0,,,,,3250.0,hco,teva,2016,hirstigstrasse 13kleinandelfingen,kleinandelfingen,onkologiepflege schweiz,42,,,24,
Onkologiepflege Schweiz,Kleinandelfingen,CH,Hirstigstrasse 13,,,,3250.0,,,,,3250.0,hco,pfizer,2016,hirstigstrasse 13,kleinandelfingen,onkologiepflege schweiz,42,,,24,
OnkologiepflegeKleinandelfingen,Kleinandelfingen,CH,Hirstigstrasse 13,,,0.0,100.0,0.0,0.0,0.0,0.0,100.0,hco,servier,2015,hirstigstrasse 13,kleinandelfingen,onkologiepflegekleinandelfingen,42,,,1833,1.0
Onkologiepraxis Bellevue,Zürich,CH,Stadelhoferstrasse 42,,,0.0,0.0,0.0,0.0,7000.0,0.0,7000.0,hco,roche,2016,stadelhoferstrasse 42,zuerich,onkologiepraxis bellevue,27,,,943,
Onkologiepraxis Bellevue,Zürich,CH,"Stadelhoferstrasse 42, Zürich",8001,,0.0,0.0,0.0,0.0,3750.0,0.0,3750.0,hco,roche,2017,stadelhoferstrasse 42 zuerich,zuerich,onkologiepraxis bellevue,27,,,943,1.0
Onkologische Pharmazie,Basel,CH,Kleinriehenstrass e 30,,,,4500.0,,,,,4500.0,hco,eli,2016,kleinriehenstrass e 30,basel,onkologische pharmazie,46,,,1834,1.0
Onkozentrum,Zürich,CH,Seestrasse 259,,,,,135.0,67.5,,,202.5,hco,amgen,2016,seestrasse 259,zuerich,onkozentrum,27,,,18,
Onkozentrum Hirslanden,Zürich,CH,Witellikerstrasse 40,,,800.0,0.0,0.0,0.0,0.0,0.0,800.0,hco,mundipharma,2015,witellikerstrasse 40,zuerich,onkozentrum hirslanden,27,,,21,
OnkoZentrum Hirslanden,Zürich,CH,Witellikerstrasse 40,,,0.0,0.0,117.0,58.5,0.0,0.0,175.5,hco,astrazeneca,2017,witellikerstrasse 40,zuerich,onkozentrum hirslanden,27,,,21,
OnkoZentrum Hirslanden,Zürich,CH,"Witellikerstrasse 40, Zürich",8032,,0.0,0.0,1582.34,2135.84,3400.0,0.0,7118.18,hco,roche,2017,witellikerstrasse 40 zuerich,zuerich,onkozentrum hirslanden,27,,,21,
OnkoZentrum Hirslanden,Zürich,CH,Witellikerstrasse 40,,,0.0,0.0,616.0,4600.0,750.0,0.0,5966.0,hco,roche,2016,witellikerstrasse 40,zuerich,onkozentrum hirslanden,27,,,21,
Onkozentrum Hirslanden,Zürich,CH,Witellikerstrasse 40,,,,,384.87,475.39,5450.0,,6310.26,hco,amgen,2016,witellikerstrasse 40,zuerich,onkozentrum hirslanden,27,,,21,
Onkozentrum Hirslanden,Zürich,CH,Witellikerstrasse 40,,,0.0,0.0,358.7,3264.5,0.0,0.0,3623.2,hco,amgen,2015,witellikerstrasse 40,zuerich,onkozentrum hirslanden,27,,,21,
Onkozentrum Hirslanden,Zürich,CH,Witellikerstrasse 40,,,,,,,4025.0,,4025.0,hco,abbvie,2016,witellikerstrasse 40,zuerich,onkozentrum hirslanden,27,,,21,
Onkozentrum Hirslanden,Zürich,CH,Witellikerstrasse 40,,,0.0,0.0,0.0,0.0,11470.0,0.0,11470.0,hco,janssen,2017,witellikerstrasse 40,zuerich,onkozentrum hirslanden,27,,,21,
Onkozentrum Hirslanden,Zürich,CH,Witellikerstrasse 40,,,2000.0,,,,,,2000.0,hco,mundipharma,2017,witellikerstrasse 40,zuerich,onkozentrum hirslanden,27,,,21,
Onkozentrum Hirslanden,Zürich,CH,Witellikerstrasse 40,,,,,117.0,58.5,5800.0,83.5,6059.0,hco,amgen,2017,witellikerstrasse 40,zuerich,onkozentrum hirslanden,27,,,21,
OnkoZentrum Hirslanden Klinik Hirslanden,Zürich,CH,Witellikerstrasse 40,,,,,300.0,507.53,2050.0,,2857.53,hco,novartis,2016,witellikerstrasse 40,zuerich,onkozentrum hirslanden klinik hirslanden,27,,,21,
Onkozentrum Luzern,Luzern,CH,St. Annastrasse 32,,,500.0,0.0,0.0,0.0,0.0,0.0,500.0,hco,abbvie,2015,sankt annastrasse 32,luzern,onkozentrum luzern,43,,,944,
Onkozentrum Luzern,Luzern,CH,St. Annastrasse 32,,,,500.0,,,,,500.0,hco,abbvie,2016,sankt annastrasse 32,luzern,onkozentrum luzern,43,,,944,1.0
Onkozentrum Zürich Ag,Zürich,CH,Seestrasse 259,,,,,,,2100.0,44.45,2144.45,hco,amgen,2017,seestrasse 259,zuerich,onkozentrum zürich ag,27,,,18,
Onkozentrum Zürich AG,Zürich,CH,Seestrasse 259,,,0.0,0.0,195.0,98.0,750.0,0.0,1043.0,hco,roche,2016,seestrasse 259,zuerich,onkozentrum zürich ag,27,,,18,
Onkozentrum Zürich AG,Zürich,CH,Seestrasse 259,,,,,,,1384.0,,1384.0,hco,astrazeneca,2016,seestrasse 259,zuerich,onkozentrum zürich ag,27,,,18,
Onkozentrum Zürich AG,Zürich,CH,Seestrasse 259,,,0.0,0.0,0.0,0.0,500.0,0.0,500.0,hco,novartis,2017,seestrasse 259,zuerich,onkozentrum zürich ag,27,,,18,
Onkozentrum Zürich AG,Zürich,CH,"Seestrasse 259, Zürich",8038,,0.0,0.0,0.0,0.0,2600.0,0.0,2600.0,hco,roche,2017,seestrasse 259 zuerich,zuerich,onkozentrum zürich ag,27,,,18,
Onkozentrum Zürich AG,Zürich,CH,Seestrasse 220,,,0.0,0.0,0.0,0.0,750.0,0.0,750.0,hco,celgene,2015,seestrasse 220,zuerich,onkozentrum zürich ag,27,,,18,
Onkozentrum Zürich AG,Zürich,CH,Seestrasse 259,,,0.0,0.0,512.79,696.3,0.0,0.0,1209.09,hco,amgen,2015,seestrasse 259,zuerich,onkozentrum zürich ag,27,,,18,
Onkozentrum Zürich AG,Zürich,CH,Seestrasse 259,,,,,,,1750.0,,1750.0,hco,novartis,2016,seestrasse 259,zuerich,onkozentrum zürich ag,27,,,18,
Onkozentrum Zürich AG,Zürich,CH,Seestrasse 259,,,0.0,0.0,0.0,0.0,4000.0,0.0,4000.0,hco,novartis,2015,seestrasse 259,zuerich,onkozentrum zürich ag,27,,,18,
Onkozentrum Zürich AG,Zürich,CH,Seestrasse 259,,,0.0,0.0,0.0,175.5,3061.0,0.0,3236.5,hco,astrazeneca,2017,seestrasse 259,zuerich,onkozentrum zürich ag,27,,,18,
OnkoZentrum Zürich AG,Zürich,CH,Seestrasse 259,8038,1055038955,0.0,21200.0,0.0,0.0,0.0,0.0,21200.0,hco,bayer,2017,seestrasse 259,zuerich,onkozentrum zürich ag,27,,,18,
Onkozentrum Zürich AG Seestrasse 259 Zürich,Zürich,CH,"Seestrasse 259, Zürich",8038,,0.0,0.0,0.0,0.0,750.0,0.0,750.0,hco,roche,2015,seestrasse 259 zuerich,zuerich,onkozentrum zürich ag seestrasse 259 zürich,27,,,18,
Onkozentrum Zürich Privatklinik Hirslanden,Zürich,CH,Seestrasse 259,,,,,,,900.0,,900.0,hco,shire,2017,seestrasse 259,zuerich,onkozentrum zürich privatklinik hirslanden,27,,,18,
"ONP ""Ordre Neuchâtelois des Pharmaciens""",Neuchâtel,CH,case postale,3135,,,2000.0,,,,,2000.0,hco,mepha,2016,case postale,neuchatel,"onp ""ordre neuchâtelois des pharmaciens""",35,,,1835,1.0
op-management.ch,Luzern,CH,Schweizerische Fachgesellschaft für OP-Management,,,,2000.0,,,,,2000.0,hco,abbvie,2017,schweizerische fachgesellschaft fuer op-management,luzern,op-management.ch,43,,,1836,1.0
Operationszentrum Burgdorf AG,Burgdorf,CH,Farbweg 9,,,0.0,2200.0,0.0,0.0,0.0,0.0,2200.0,hco,bayer,2015,farbweg 9,burgdorf,operationszentrum burgdorf ag,12,,,945,1.0
Operationszentrum Burgdorf AG,Burgdorf,CH,Farbweg 9,,,800.0,0.0,0.0,0.0,0.0,0.0,800.0,hco,mundipharma,2015,farbweg 9,burgdorf,operationszentrum burgdorf ag,12,,,945,
Ophthorobotics AG,Klosters,CH,Bahnhofstrasse 8,,,0.0,250000.0,0.0,0.0,0.0,0.0,250000.0,hco,novartis,2015,bahnhofstrasse 8,klosters,ophthorobotics ag,38,,,946,
Ophthorobotics AG,Klosters,CH,Bahnhofstrasse 8,,,,50000.0,,,,,50000.0,hco,novartis,2016,bahnhofstrasse 8,klosters,ophthorobotics ag,38,,,946,1.0
Opsedale Rgionale die Lugano,Lugano,CH,"LVoiau iTse Gssireoruedte S, t6ra9s0s0e L 2u6gano",,,,5500.0,,,,,5500.0,hco,allergan,2017,"lvoiau itse gssireoruedte s, t6ra9s0s0e l 2u6gano",lugano,opsedale rgionale die lugano,57,,,1837,1.0
Ordine dei Farmacisti del Cantone Ticino Lugano / OFCT,Lugano,CH,Via Al Forte 3,,,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,eli,2015,via alessandria forte 3,lugano,ordine dei farmacisti del cantone ticino lugano / ofct,57,,,512,
Ordine dei Medici del Canton Ticino,Mezzovico,CH,Via Cantonale 8,,,,1950.0,,,,,1950.0,hco,menarini,2017,via cantonale 8,mezzovico,ordine dei medici del canton ticino,12,,,52,
Ordine dei medici del Canton Ticino,Mezzovico,CH,Stabile Qi Via Cantonale,,,0.0,1600.0,0.0,0.0,0.0,0.0,1600.0,hco,lundbeck,2015,stabile qi via cantonale,mezzovico,ordine dei medici del canton ticino,12,,,52,
Ordine dei medici del Canton Ticino,Mezzovico,CH,"Stabile Qui, Via Cantonale 8",,,0.0,2300.0,0.0,0.0,0.0,0.0,2300.0,hco,glaxosmithkline,2015,stabile qui via cantonale 8,mezzovico,ordine dei medici del canton ticino,12,,,52,
Ordine dei medici del Canton Ticino,Mezzovico,CH,Via Cantonale 8 - Stabile Qi,,,0.0,1600.0,0.0,0.0,0.0,0.0,1600.0,hco,zambon,2017,via cantonale 8 stabile qi,mezzovico,ordine dei medici del canton ticino,12,,,52,
Ordine dei medici del canton Ticino,Mezzovico-Vira,CH,Stabile Qi - Via Cantonale,,,,1600.0,,,,,1600.0,hco,servier,2016,stabile qi via cantonale,mezzovico-vira,ordine dei medici del canton ticino,9,,,52,
Ordine dei medici del Canton Ticino,Mezzovico,CH,Via Cantonale 8 - Stabile Qi,,,,1950.0,,,,,1950.0,hco,novartis,2016,via cantonale 8 stabile qi,mezzovico,ordine dei medici del canton ticino,12,,,52,
Ordine dei medici del Canton Ticino,Mezzovico,CH,Via Cantonale 8 - Stabile Qi,,,,1600.0,,,,,1600.0,hco,zambon,2016,via cantonale 8 stabile qi,mezzovico,ordine dei medici del canton ticino,12,,,52,
Ordine dei Medici del Canton Ticino,MEZZOVICO,CH,"Stabile Qui, Via Cantonale 8",,,0.0,2300.0,0.0,0.0,0.0,0.0,2300.0,hco,glaxosmithkline,2016,stabile qui via cantonale 8,mezzovico,ordine dei medici del canton ticino,12,,,52,
Ordine dei medici del Canton Ticino,Mendrisio,CH,Stabile Qi. Via Cantonale,,,0.0,1600.0,0.0,0.0,0.0,0.0,1600.0,hco,takeda,2015,stabile qi via cantonale,mendrisio,ordine dei medici del canton ticino,12,,,1838,1.0
Ordine dei medici del Canton Ticino,Mezzovico,CH,Ordine dei medici del Canton Ticino Via Cantonale 8 - Stabile Qi,,,0.0,140.5,0.0,0.0,0.0,0.0,140.5,hco,msd,2015,ordine dei medici del canton ticino via cantonale 8 stabile qi,mezzovico,ordine dei medici del canton ticino,12,,,52,
Ordine dei Medici del Canton Ticino,Mezzovico,CH,"Stabile Qui, Via Cantonale 8",,,0.0,2300.0,0.0,0.0,0.0,0.0,2300.0,hco,glaxosmithkline,2017,stabile qui via cantonale 8,mezzovico,ordine dei medici del canton ticino,12,,,52,
Ordine dei Medici del Canton Ticino,Mezzovico,CH,Via Cantonale 8,,,,1950.0,,,,,1950.0,hco,menarini,2016,via cantonale 8,mezzovico,ordine dei medici del canton ticino,12,,,52,
Ordine dei medici del Canton Ticino,Mezzovico,CH,Via Cantonale 8,,,0.0,1600.0,0.0,0.0,0.0,0.0,1600.0,hco,astrazeneca,2017,via cantonale 8,mezzovico,ordine dei medici del canton ticino,12,,,52,
Ordine dei medici del Canton Ticino,Mezzovico,CH,Via Cantonale,,,0.0,1600.0,0.0,0.0,0.0,0.0,1600.0,hco,pierre,2015,via cantonale,mezzovico,ordine dei medici del canton ticino,12,,,52,
Ordine dei medici del Canton Ticino,Mezzovico,CH,Via Cantonale 8,,,,1600.0,,,,,1600.0,hco,astrazeneca,2016,via cantonale 8,mezzovico,ordine dei medici del canton ticino,12,,,52,
Ordine dei medici del Canton Ticino,Mezzovico,CH,Via Cantonale 8 - Stabile Qi,,,0.0,1950.0,0.0,0.0,8333.33,0.0,10283.33,hco,novartis,2015,via cantonale 8 stabile qi,mezzovico,ordine dei medici del canton ticino,12,,,52,
Ordine dei medici del Canton Ticino,Mezzovico,CH,Stabile Qi. Via Cantonale,,,1600.0,0.0,0.0,0.0,0.0,0.0,1600.0,hco,mundipharma,2015,stabile qi via cantonale,mezzovico,ordine dei medici del canton ticino,12,,,52,
Ordine dei Medici del Canton Ticino OMCT,Mezzovico,CH,Via Cantonale 8 - 680,,,,1600.0,,,,,1600.0,hco,lundbeck,2016,via cantonale 8 680,mezzovico,ordine dei medici del canton ticino omct,12,,,52,
Ordine dei Medici del Cantone Ticino,Mezzovico,CH,Via Cantonale,,,1600.0,0.0,0.0,0.0,0.0,0.0,1600.0,hco,mundipharma,2016,via cantonale,mezzovico,ordine dei medici del cantone ticino,12,,,52,
Ordine dei medid del Cantone Ticino,Mezzovico,CH,Via Cantonale,,,,1600.0,,,,,1600.0,hco,takeda,2016,via cantonale,mezzovico,ordine dei medid del cantone ticino,12,,,52,
Ordine del Farmacisti del Canton Ticino,Lugano,CH,Via al Forte 3,,,,2500.0,,,,,2600.0,hco,mepha,2017,via alessandria forte 3,lugano,ordine del farmacisti del canton ticino,57,,,512,1.0
Ordine del Medici del Canton Ticino,Mezzovico,CH,"Via Cantonale, Stabile QI",,,,,,,2500.0,,2500.0,hco,sanofi,2016,via cantonale stabile qi,mezzovico,ordine del medici del canton ticino,12,,,52,
Ordine del Medici del Canton Ticino,Mezzovico,CH,"Via cantonale, Stabile Qi",,,0.0,1950.0,0.0,0.0,0.0,0.0,1950.0,hco,menarini,2015,via cantonale stabile qi,mezzovico,ordine del medici del canton ticino,12,,,52,
Ordine Del Medici Del Canton Ticino,Mezzovico,CH,"Via Cantonale, Stabile QI",6805,,,,,,2300.0,,2300.0,hco,sanofi,2017,via cantonale stabile qi,mezzovico,ordine del medici del canton ticino,12,,,52,
