,name,location,country,address,plz,uci,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total,type,source,address_expand,location_expand,parent,r_name,r_location,r_address,r_ratio,log
2301,Kantonsspital Glarus AG,Glarus,CH,Burgstrasse 99,,,,2000.0,,,,,2000,hco,mepha,burgstrasse 99,glarus,568,28,32,20,80,"name=100,location=100,address=100,total=300"
1755,Kantonsspital Glarus AG,Glarus,CH,Burgstrasse 99,,,0.0,500.0,0.0,0.0,0.0,0.0,500.0,hco,glaxosmithkline,burgstrasse 99,glarus,568,28,32,20,80,"name=100,location=100,address=100,total=300"
2065,Kantonsspital Glarus AG,Glarus,CH,Burgstrasse 99,,,,1000.0,,,,,1000.0,hco,lundbeck,burgstrasse 99,glarus,568,28,32,20,80,"name=100,location=100,address=100,total=300"
4186,"Kantonsspital Glarus AG, Frauenklinik",Glarus,CH,Burgstrasse 99,,,,1000.0,,,,,1000.0,hco,vifor,burgstrasse 99,glarus,568,33,32,20,85,"name=100,location=100,address=100,total=300"
3678,Kantonsspital Glarus Ag,Glarus,CH,Burgstr. 99,8750,,,1000.0,,,1000.0,,2000.0,hco,sanofi,burgstrasse 99,glarus,568,28,32,20,80,"name=100,location=100,address=100,total=300"
2577,Kantonsspital Glarus [H_K005],Glarus,CH,Burgstrasse 99,,,,1000.0,,,,,1000.0,hco,msd,burgstrasse 99,glarus,568,27,32,20,79,"name=100,location=100,address=100,total=300"
1399,Kantonsspital Graubuenden Department Finanzen Informatik Betriebe,Chur,CH,Loestrasse,7000,,,1000.0,,,,,1000.0,hco,eisei,loestrasse,chur,1399,35,12,15,62,
4004,Kantonsspital Graubünden,Chur,CH,Loëstrasse 170,,,,1500.0,,,,,1500,hco,teva,loestrasse 170,chur,3596,33,12,20,65,"name=100,location=100,address=100,total=300"
3596,Kantonsspital Graubünden,Chur,CH,Loestrasse 170,,,,1500.0,,,,,1500.0,hco,sandoz,loestrasse 170,chur,717,33,12,20,65,"name=100,location=100,address=100,total=300"
3089,Kantonsspital Graubünden,Chur,CH,Loëstrasse 170,,,,,2940.0,13874.0,5000.0,580.0,22394,hco,novo,loestrasse 170,chur,717,33,12,20,65,"name=100,location=100,address=100,total=300"
3757,Kantonsspital Graubünden,Chur,CH,Loëstrasse 170,7000,KantonsspitalGraubündenChur,,,,,1500.0,,1500,hco,servier,loestrasse 170,chur,717,33,12,20,65,"name=100,location=100,address=100,total=300"
3488,Kantonsspital Graubünden,Chur,CH,Loëstrasse 170,7000,,2000.0,5000.0,2377.53,8771.07,22912.0,7967.8,49028.4,hco,roche,loestrasse 170,chur,717,33,12,20,65,"name=100,location=100,address=100,total=300"
1937,Kantonsspital Graubünden,Chur,CH,Loëstrasse 170,,,4300.0,5000.0,0,0,1100,0,10400.0,hco,jansen,loestrasse 170,chur,717,33,12,20,65,"name=100,location=100,address=100,total=300"
1660,Kantonsspital Graubünden,Chur,CH,Loëstrasse 170,,,,1000.0,2213.0,3919.0,1041.0,,8175.0,hco,gilead,loestrasse 170,chur,717,33,12,20,65,"name=100,location=100,address=100,total=300"
3940,Kantonsspital Graubünden,Chur,CH,Loestrasse 170,7000,,0,2250.00,884.40,5556.44,1200.00,0,9890.84,hco,takeda,loestrasse 170,chur,717,33,12,20,65,"name=100,location=100,address=100,total=300"
1312,Kantonsspital Graubünden,Chur,CH,Loestrasse 170,,,2000.0,,,,,,2000.0,hco,cls,loestrasse 170,chur,717,33,12,20,65,"name=100,location=100,address=100,total=300"
3410,Kantonsspital Graubünden,Chur,CH,Loëstrasse 170,,7601002125758,,1500.0,,,,,1500.0,hco,pierre,loestrasse 170,chur,717,33,12,20,65,"name=100,location=100,address=100,total=300"
3281,Kantonsspital Graubünden,Chur,CH,Loëstrasse 170,,,0.0,7320,665,6232,11800,0,26018,hco,pfizer,loestrasse 170,chur,717,33,12,20,65,"name=100,location=100,address=100,total=300"
830,Kantonsspital Graubünden,Chur,CH,Loestrasse 170,7000,40535054,0.0,8500.0,0.0,0.0,3437.0,0.0,11937.0,hco,bayer,loestrasse 170,chur,717,33,12,20,65,"name=100,location=100,address=100,total=300"
3853,Kantonsspital Graubünden,Chur,CH,Loestrasse 170,,,,,,444.64,1800.0,,2244.64,hco,shire,loestrasse 170,chur,717,33,12,20,65,"name=100,location=100,address=100,total=300"
1367,Kantonsspital Graubünden,Chur,CH,Loëstrasse 170,7000,,,,4000.0,,1500.0,,5500.0,hco,daiichi,loestrasse 170,chur,717,33,12,20,65,"name=100,location=100,address=100,total=300"
534,Kantonsspital Graubünden,Chur,CH,Loëstrasse 170,,,0.0,0.0,0.0,0.0,1500.0,0.0,1500.0,hco,astrazeneca,loestrasse 170,chur,717,33,12,20,65,"name=100,location=100,address=100,total=300"
533,Kantonsspital Graubünden,Chur,CH,Loëstrasse 170,,,0.0,5000.0,0.0,0.0,3296.0,294.0,8590.0,hco,astrazeneca,loestrasse 170,chur,717,33,12,20,65,"name=100,location=100,address=100,total=300"
3154,Kantonsspital Graubünden,Chur,CH,Loestr. 179,7000,,,500.0,,,500.0,,1000.0,hco,orion,loestraat 179,chur,3154,33,12,21,66,
531,Kantonsspital Graubünden,Chur,CH,Loëstrasse 170,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,astrazeneca,loestrasse 170,chur,717,33,12,20,65,"name=100,location=100,address=100,total=300"
532,Kantonsspital Graubünden,Chur,CH,Loëstrasse 170,,,0.0,0.0,0.0,0.0,1500.0,0.0,1500.0,hco,astrazeneca,loestrasse 170,chur,717,33,12,20,65,"name=100,location=100,address=100,total=300"
2719,Kantonsspital Graubünden,Chur,CH,,,,5000.0,,,,,,5000.0,hco,mundipharma,nan,chur,717,33,12,11,56,"name=100,location=100,address=12,total=212"
1267,Kantonsspital Graubünden,Chur,CH,Loëstrasse 170,,WCHH03314436,,6000.0,673.06,6399.04,4200.0,186.2,17458.3,hco,celgene,loestrasse 170,chur,717,33,12,20,65,"name=100,location=100,address=100,total=300"
2913,Kantonsspital Graubünden,Chur,CH,Loästrasse 170,,,5500.00,0,1350.00,876.28,6750.00,572.64,15048.92,hco,novartis,loaestrasse 170,chur,717,33,12,19,64,"name=100,location=100,address=97,total=297"
2452,Kantonsspital Graubünden,Chur,CH,Loëstrasse 70,,,,3000.0,276.15,1173.95,4950.0,400.0,9800.1,hco,merck,loestrasse 70,chur,717,33,12,21,66,"name=100,location=100,address=96,total=296"
2578,Kantonsspital Graubünden [H_K006],Chur,CH,Loëstrasse 170,,,,,525.85,364.8,,,890.65,hco,msd,loestrasse 170,chur,4004,30,12,20,62,"name=100,location=100,address=100,total=300"
726,Kantonsspital Liestal,Basel,CH,Mühlemattstrasse 26,,,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0,hco,baxter,muehlemattstrasse 26,basel,726,31,33,22,86,
3155,Kantonsspital Luzern,Luzern,CH,Spitalstrasse,6000,,,9000.0,,,,,9000.0,hco,orion,spitalstrasse,luzern,4045,27,42,21,90,"name=100,location=100,address=100,total=300"
4045,Kantonsspital Luzern,Luzern,CH,Spitalstrasse 31,,,10000.0,,,,,,10000,hco,teva,spitalstrasse 31,luzern,3949,27,42,25,94,"name=100,location=100,address=100,total=300"
250,Kantonsspital Münsterlingen,Münsterlingen,CH,Spitalcampus 1,,,,3240.0,,,,,3240.0,hco,almirall,spitalcampus 1,muensterlingen,2453,27,59,27,113,"name=100,location=100,address=100,total=300"
2453,Kantonsspital Münsterlingen,Münsterlingen,CH,Spitalcampus 1,,,,,341.98,548.17,,,890.15,hco,merck,spitalcampus 1,muensterlingen,613,27,59,27,113,"name=100,location=100,address=100,total=300"
1368,Kantonsspital Münsterlingen,Münsterlinqen,CH,Spitalcampus 1,8596,,,,1000.0,,,,1000.0,hco,daiichi,spitalcampus 1,muensterlinqen,613,27,52,27,106,"name=100,location=93,address=100,total=293"
1268,Kantonsspital Münsterlingen,Münsterlingen,CH,Spitalcampus 1,,WCHH09542807,,,2283.94,4197.58,,,6481.52,hco,celgene,spitalcampus 1,muensterlingen,613,27,59,27,113,"name=100,location=100,address=100,total=300"
3090,Kantonsspital Münsterlingen,Münsterlingen,CH,Spitalcampus 1,,,500.0,,,,,,500,hco,novo,spitalcampus 1,muensterlingen,613,27,59,27,113,"name=100,location=100,address=100,total=300"
202,Kantonsspital Münsterlingen,Münsterlingen,CH,Spitalcampus 1,8596,,,,50.0,,1500.0,250.0,1800.0,hco,allergan,spitalcampus 1,muensterlingen,613,27,59,27,113,"name=100,location=100,address=100,total=300"
712,Kantonsspital Münsterlingen,Münsterlingen,CH,Spitalcampus 1,,,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0,hco,baxter,spitalcampus 1,muensterlingen,613,27,59,27,113,"name=100,location=100,address=100,total=300"
2308,Kantonsspital Münsterlingen,Münsterlingen,CH,Postfach 100,,,,1000.0,,,,,1000,hco,mepha,postfach 100,muensterlingen,4265,27,59,21,107,"name=100,location=100,address=100,total=300"
1661,Kantonsspital Münsterlingen,Münsterlingen,CH,Spitalcampus 1,,,,,3105.0,6827.0,,,9932.0,hco,gilead,spitalcampus 1,muensterlingen,613,27,59,27,113,"name=100,location=100,address=100,total=300"
3941,Kantonsspital Münsterlingen - Spital Thurgau AG,Münsterlingen,CH,Spitalcampus 1,8596,,0,0,386.93,5237.179999999999,1200.00,0,6824.11,hco,takeda,spitalcampus 1,muensterlingen,613,38,59,27,124,"name=100,location=100,address=100,total=300"
3942,Kantonsspital Münsterlingen - Spital Thurgau AG - Gastroenterologie,Münsterlingen,CH,Spitalcampus 1,8596,,0,0,445.89,838.24,0,0,1284.12,hco,takeda,spitalcampus 1,muensterlingen,613,44,59,27,130,"name=100,location=100,address=100,total=300"
2721,Kantonsspital Nidwalden,Stans,CH,,,,3000.0,,,,,,3000.0,hco,mundipharma,nan,stans,3679,26,22,11,59,"name=100,location=100,address=17,total=217"
3679,Kantonsspital Nidwalden,Stans,CH,Ennetmooserstr. 19,6370,,,8000.0,,,,,8000.0,hco,sanofi,ennetmooserstrasse 19,stans,3943,26,22,27,75,"name=100,location=100,address=100,total=300"
3943,Kantonsspital Nidwalden,Stans,CH,Ennetmooserstrasse 19,6370,,0,0,0,0,750.00,0,750.00,hco,takeda,ennetmooserstrasse 19,stans,660,26,22,27,75,"name=100,location=100,address=100,total=300"
660,Kantonsspital Nidwalden,Stans,CH,Ennetmooserstrasse 19,,,0.0,8000.0,0.0,0.0,0.0,0.0,8000.0,hco,astrazeneca,ennetmooserstrasse 19,stans,3679,26,22,27,75,"name=100,location=100,address=100,total=300"
2205,Kantonsspital Nidwalden,Stans,CH,Ennetmooserstrasse 19,,,,8000.0,,,,,8800.0,hco,menarini,ennetmooserstrasse 19,stans,3679,26,22,27,75,"name=100,location=100,address=100,total=300"
3091,Kantonsspital Nidwalden,Stans,CH,Ennetmooserstrasse 19,,,,9500.0,,,,,9500,hco,novo,ennetmooserstrasse 19,stans,3679,26,22,27,75,"name=100,location=100,address=100,total=300"
3597,Kantonsspital Nidwalden (KSNW),Stans,CH,Ennetmooserstras se 19,,,,8000.0,,,,,8000.0,hco,sandoz,ennetmooserstras sociedad del estado 19,stans,3597,27,22,22,71,
4187,"Kantonsspital Nidwalden, Kantonsspital Nidwalden",Stans,CH,Ennetmooserstrasse 19,,,,8000.0,,,,,8000.0,hco,vifor,ennetmooserstrasse 19,stans,3679,26,22,27,75,"name=100,location=100,address=100,total=300"
2914,Kantonsspital Obwalden,Sarnen,CH,Brünigstrasse 181,,,0,0,0,0,1237.95,0,1237.95,hco,novartis,bruenigstrasse 181,sarnen,630,26,42,29,97,"name=100,location=100,address=100,total=300"
630,Kantonsspital Obwalden,Sarnen,CH,Brünigstrasse 181,,,0.0,1851.85,0.0,0.0,0.0,0.0,1851.85,hco,astrazeneca,bruenigstrasse 181,sarnen,630,26,42,29,97,
340,Kantonsspital Olten,Olten,CH,Baslerstrasse150,,,,,552.75,840.92,,,1393.67,hco,amgen,baslerstrasse150,olten,615,27,33,12,72,"name=100,location=100,address=79,total=279"
615,Kantonsspital Olten,Olten,CH,Baslerstrasse 150,,,0.0,1600.0,0.0,0.0,0.0,0.0,1600.0,hco,astrazeneca,baslerstrasse 150,olten,3854,27,33,18,78,"name=100,location=100,address=100,total=300"
3854,Kantonsspital Olten,Olten,CH,Baslerstrasse 150,,,,,,,900.0,,900.0,hco,shire,baslerstrasse 150,olten,2790,27,33,18,78,"name=100,location=100,address=100,total=300"
2790,Kantonsspital Olten,Olten,CH,Baslerstrasse 150,4600,,,800.0,,,,,800.0,hco,neurim,baslerstrasse 150,olten,615,27,33,18,78,"name=100,location=100,address=100,total=300"
616,Kantonsspital Olten,Olten,CH,Baslerstrasse 150,,,0.0,800.0,0.0,0.0,1250.0,28.0,2078.0,hco,astrazeneca,baslerstrasse 150,olten,615,27,33,18,78,"name=100,location=100,address=100,total=300"
3411,Kantonsspital Olten,Olten,CH,Baslerstrasse 150,,7601002120524,,,,450.0,,,450.0,hco,pierre,baslerstrasse 150,olten,615,27,33,18,78,"name=100,location=100,address=100,total=300"
713,Kantonsspital Olten,Olten,CH,Baslerstrasse 150,,,750.0,0.0,0.0,0.0,0.0,0.0,750.0,hco,baxter,baslerstrasse 150,olten,615,27,33,18,78,"name=100,location=100,address=100,total=300"
617,Kantonsspital Olten,Olten,CH,Baslerstrasse 150,,,0.0,864.0,0.0,0.0,0.0,0.0,864.0,hco,astrazeneca,baslerstrasse 150,olten,615,27,33,18,78,"name=100,location=100,address=100,total=300"
2206,Kantonsspital Olten,Oben,CH,Baslerstrasse 150,,,,648.0,,,,,648.0,hco,menarini,baslerstrasse 150,oben,2206,27,24,18,69,
3092,Kantonsspital Olten,Olten,CH,Baslerstr. 150,,,,800.0,,,1000.0,,1800,hco,novo,baslerstrasse 150,olten,615,27,33,18,78,"name=100,location=100,address=100,total=300"
3944,Kantonsspital Olten Solothumer Spitäler,Olten,CH,Baslerstrasse 150,4600,,0,0,313.23,534.22,0,0,847.45,hco,takeda,baslerstrasse 150,olten,615,36,33,18,87,"name=100,location=100,address=100,total=300"
525,Kantonsspital SG,St. Gallen,CH,Rorschacher Strasse 95,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,astrazeneca,rorschacher strasse 95,saint gallen,1400,26,32,21,79,"name=90,location=100,address=100,total=290"
1938,Kantonsspital Schaffhausen,Schaffhausen,CH,Geissbergstrasse 81,,,0.0,2500.0,0,0,0,0,2500.0,hco,jansen,geissbergstrasse 81,schaffhausen,831,30,40,23,93,"name=100,location=100,address=100,total=300"
831,Kantonsspital Schaffhausen,Schaffhausen,CH,Geissbergstrasse 81,8208,40521557,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,hco,bayer,geissbergstrasse 81,schaffhausen,1474,30,40,23,93,"name=100,location=100,address=100,total=300"
1474,"Kantonsspital Schaffhausen - Klinik für Rheumatologie, Geriatrie und Rehabilitation",Schaffhausen,CH,Geissbergstrasse 81,,,,2500.0,,,,,2500,hco,eli,geissbergstrasse 81,schaffhausen,1938,47,40,23,110,"name=100,location=100,address=100,total=300"
1400,Kantonsspital St Gallen,St. Gallen,CH,Rorschacher Strasse,9007,,,1080.0,,,2750.0,112.0,3942.0,hco,eisei,rorschacher strasse,saint gallen,3489,33,32,17,82,"name=100,location=100,address=100,total=300"
2066,"Kantonsspital St, Gallen",Gallen,CH,"Rorschacherstrasse 95, St",,,,1620.0,,,,,1620.0,hco,lundbeck,rorschacherstrasse 95 sankt,gallen,2454,33,42,28,103,"name=100,location=100,address=100,total=300"
3489,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacher Strasse 95,9007,,0.0,24500.0,5552.1,14811.78,21494.99,395.0,66753.87,hco,roche,rorschacher strasse 95,saint gallen,969,33,32,21,86,"name=100,location=100,address=100,total=300"
969,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacher Strasse 95,,,,3000.0,,,,,3000.0,hco,bgp,rorschacher strasse 95,saint gallen,1400,33,32,21,86,"name=100,location=100,address=100,total=300"
2454,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacherstr. 95,,,20000.0,8500.0,405.65,556.0,1000.0,47.0,30508.65,hco,merck,rorschacherstrasse 95,saint gallen,3598,33,32,22,87,"name=100,location=100,address=100,total=300"
1369,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacher Strasse 95 / Haus 20,9007,,,,11000.0,,,,11000.0,hco,daiichi,rorschacher strasse 95 haus 20,saint gallen,1400,33,32,22,87,"name=100,location=100,address=100,total=300"
1564,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacherstrasse 95,,,,3000.0,657.0,210.0,,,3867,hco,ferring,rorschacherstrasse 95,saint gallen,3598,33,32,22,87,"name=100,location=100,address=100,total=300"
170,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacherstrasse 95,,,13888.88,15000.0,455.0,445.0,,,29788.88,hco,actelion,rorschacherstrasse 95,saint gallen,3598,33,32,22,87,"name=100,location=100,address=100,total=300"
1119,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacher Strasse 95,9007,,,14660.0,,,7825.46,341.24,22826.7,hco,boehringer,rorschacher strasse 95,saint gallen,1400,33,32,21,86,"name=100,location=100,address=100,total=300"
2207,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacheratrasse 95,,,,7629.6,306.5,855.6,,,8791.7,hco,menarini,rorschacheratrasse 95,saint gallen,3598,33,32,22,87,"name=100,location=100,address=95,total=295"
1475,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacher Strasse 95,,,,22060.0,,,1800.0,,23860,hco,eli,rorschacher strasse 95,saint gallen,1400,33,32,21,86,"name=100,location=100,address=100,total=300"
1939,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacherstrasse 95,,,0.0,20500.0,0,0,8238,0,28738.0,hco,jansen,rorschacherstrasse 95,saint gallen,3598,33,32,22,87,"name=100,location=100,address=100,total=300"
74,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacher Strasse 95,,,23600.0,52800.0,867.0,1999.0,2805.0,,82071.0,hco,abbvie,rorschacher strasse 95,saint gallen,1400,33,32,21,86,"name=100,location=100,address=100,total=300"
3412,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacherstras se 95,,7601002000208,,1000.0,7440.0,138.13,,,8578.13,hco,pierre,rorschacherstras european company 95,saint gallen,1662,33,32,23,88,"name=100,location=100,address=100,total=300"
203,Kantonsspital St. Gallen,St. Gallen,CH,,9007,,,836.0,825.0,1050.0,,252.0,10487.0,hco,allergan,nan,saint gallen,3412,33,32,11,76,"name=100,location=100,address=15,total=215"
4080,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacher Strasse 95,,,,18684.0,,,,,18684.0,hco,ucb,rorschacher strasse 95,saint gallen,1400,33,32,21,86,"name=100,location=100,address=100,total=300"
832,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacher Strasse 95,9007,40538716,0.0,77800.0,262.4,903.2,7875.0,0.0,86840.6,hco,bayer,rorschacher strasse 95,saint gallen,1400,33,32,21,86,"name=100,location=100,address=100,total=300"
3599,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacher Strasse 95,,,,2000.0,,,,,2000.0,hco,sandoz,rorschacher strasse 95,saint gallen,1400,33,32,21,86,"name=100,location=100,address=100,total=300"
1024,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacher Strasse 95,,,,3780.0,,,,,3780,hco,biogen,rorschacher strasse 95,saint gallen,1400,33,32,21,86,"name=100,location=100,address=100,total=300"
3998,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacher-Strasse 95,,,,1000.0,,,,,1000,hco,teva,rorschacherstrasse 95,saint gallen,3598,33,32,22,87,"name=100,location=100,address=100,total=300"
1232,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacher Strasse 95,,,,31280.0,,,7336.0,47.0,38663,hco,bristol,rorschacher strasse 95,saint gallen,1400,33,32,21,86,"name=100,location=100,address=100,total=300"
3093,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacherstrasse 95,,,926.0,7778.0,,,,,8704,hco,novo,rorschacherstrasse 95,saint gallen,3598,33,32,22,87,"name=100,location=100,address=100,total=300"
2334,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacher Strasse 95,9007,,,4000.0,,,,,4120,hco,mepha,rorschacher strasse 95,saint gallen,1400,33,32,21,86,"name=100,location=100,address=100,total=300"
1863,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacher Strasse 95,,,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0,hco,gruenenthal,rorschacher strasse 95,saint gallen,1400,33,32,21,86,"name=100,location=100,address=100,total=300"
3945,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacher Strasse 95,9007,,0,12036.0,1182.89,6347.09,9106.98,680.00,29352.96,hco,takeda,rorschacher strasse 95,saint gallen,1400,33,32,21,86,"name=100,location=100,address=100,total=300"
1662,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacherstras se 95,,,2000.0,36810.0,5397.0,6920.0,4720.0,,55849.0,hco,gilead,rorschacherstras european company 95,saint gallen,251,33,32,23,88,"name=100,location=100,address=100,total=300"
2329,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacher-Strasse95,,,,0.0,,,1495.0,,1495,hco,mepha,rorschacher-strasse95,saint gallen,2319,33,32,16,81,"name=100,location=100,address=98,total=298"
4010,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacher-Strasse 95,,,,5280.0,,,,,5280,hco,teva,rorschacherstrasse 95,saint gallen,3598,33,32,22,87,"name=100,location=100,address=100,total=300"
2021,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacher Strasse 95,9007,,,2750.0,,,,,2750.0,hco,leo,rorschacher strasse 95,saint gallen,1400,33,32,21,86,"name=100,location=100,address=100,total=300"
4031,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacherstrasse 95,,,,1500.0,,,,,1500,hco,teva,rorschacherstrasse 95,saint gallen,3598,33,32,22,87,"name=100,location=100,address=100,total=300"
3185,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacher Strasse 95,,,,,,,1000.0,,1000.0,hco,otsuka,rorschacher strasse 95,saint gallen,1400,33,32,21,86,"name=100,location=100,address=100,total=300"
4033,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacherstrasse 95,,,,2000.0,,,,,2000,hco,teva,rorschacherstrasse 95,saint gallen,3598,33,32,22,87,"name=100,location=100,address=100,total=300"
4313,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacherstrasse 95/111,,,0.0,2500.0,840.0,10630.0,1000.0,0.0,14970.0,hco,zambon,rorschacherstrasse 95 111,saint gallen,3598,33,32,20,85,"name=100,location=100,address=100,total=300"
2319,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacherstrasse95,,,,2000.0,,,,,2000,hco,mepha,rorschacherstrasse95,saint gallen,2302,33,32,17,82,"name=100,location=100,address=100,total=300"
2302,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacherstrasse95,,,,1500.0,,,,,1500,hco,mepha,rorschacherstrasse95,saint gallen,2329,33,32,17,82,"name=100,location=100,address=98,total=298"
2915,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacher Strasse 95,,,10850.00,28703.70,966.67,841.97,17541.65,0,58903.99,hco,novartis,rorschacher strasse 95,saint gallen,1400,33,32,21,86,"name=100,location=100,address=100,total=300"
3282,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacherstrasse 95,,,0.0,53730,407,0,7344,0,61481,hco,pfizer,rorschacherstrasse 95,saint gallen,3598,33,32,22,87,"name=100,location=100,address=100,total=300"
1756,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacher Strasse 95,,,33240.0,23440.0,0.0,0.0,1512.0,0.0,58192.0,hco,glaxosmithkline,rorschacher strasse 95,saint gallen,1400,33,32,21,86,"name=100,location=100,address=100,total=300"
2282,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacherstrasse 95,,,,3000.0,,,,,3000,hco,mepha,rorschacherstrasse 95,saint gallen,3598,33,32,22,87,"name=100,location=100,address=100,total=300"
1269,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacher Strasse 95,,WCHH05207411,77000.0,13000.0,5488.64,12280.8,1913.88,,109683.32,hco,celgene,rorschacher strasse 95,saint gallen,1400,33,32,21,86,"name=100,location=100,address=100,total=300"
3855,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacher Strasse 95,,,,7688.88,,,2500.0,,10188.88,hco,shire,rorschacher strasse 95,saint gallen,1400,33,32,21,86,"name=100,location=100,address=100,total=300"
1592,Kantonsspital St. Gallen,St. Gallen,CH,Rorschacher Strasse 95,,7601002000208,,1570.41,,,,,1570.41,hco,future,rorschacher strasse 95,saint gallen,1400,33,32,21,86,"name=100,location=100,address=100,total=300"
