name,location,address,type,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total
Schweizerischer Verband Medizinischer Praxis-Fachpersonen,Burgdorf,Flurweg 12,hco,0.0,500.0,0.0,0.0,0.0,0.0,500.0
SDTA,Bern,Effingerstrasse 1,hco,0.0,500.0,0.0,0.0,0.0,0.0,500.0
Société Suisse de psychotraumatologie,Genève,"Av, Krieg 15",hco,0.0,500.0,0.0,0.0,0.0,0.0,500.0
Spital Altstätten,Altstätten,,hco,500.0,0.0,0.0,0.0,0.0,0.0,500.0
Stiftung wissenschaft. Forschung Radio-Onkologie,Zürich,Birmensdorferstrasse 497,hco,0.0,500.0,0.0,0.0,0.0,0.0,500.0
Studio Dr. Andreani Safwan E.,Bellinzona,Viale Stazione 30,hco,0.0,0.0,0.0,0.0,500.0,0.0,500.0
TiPsiso,Bellinzona,Viale Officina 8,hco,0.0,500.0,0.0,0.0,0.0,0.0,500.0
Ärzteverein Rorschach-Rheintal Präsident: Dr. Heinz Rordorf,St. Margrethen SG,Hauptstrasse 136,hco,0.0,500.0,0.0,0.0,0.0,0.0,500.0
spyglass Ventures GmbH,Pfäffikon,Churerstrasse 47,hco,0.0,480.0,0.0,0.0,0.0,0.0,495.0
Augen Glattzentrum AG Einkaufszentrum Glatt,Wallisellen,Neue Winterthurerstrasse 99,hco,462.96,0.0,0.0,0.0,0.0,0.0,462.96
Public Health Schweiz,Bern,Effingerstrasse 54,hco,0.0,450.0,0.0,0.0,0.0,0.0,450.0
Arnold endocrinologie et neurologie SA,Sion,Rue de Lausanne 35,hco,0.0,0.0,0.0,0.0,400.0,0.0,400.0
EndoDia Sàrl,Biel/Bienne,Bahnhofstrasse 7,hco,0.0,0.0,0.0,0.0,400.0,0.0,400.0
Pharmashop SARL,Cologny,Chemin du Joran 9,hco,0.0,400.0,0.0,0.0,0.0,0.0,400.0
SingStimmZentrum Zürich,Schlieren,Uitikonerstrasse 8,hco,0.0,400.0,0.0,0.0,0.0,0.0,400.0
"Burkhardt Katharina, Infermiera responsabile Lega Polmonare Ticinese",Locarno,Via Bartolomeo Varenna 16,hco,0.0,0.0,33.1,351.8,0.0,0.0,384.9
Raluno AG,Baar,Arbachstrasse 2,hco,0.0,0.0,353.35,0.0,0.0,0.0,353.35
SSVIR Society of Vascular and Interventional Radiology,Lausanne,Rue du Bugnon 46,hco,0.0,350.0,0.0,0.0,0.0,0.0,350.0
Psychiatrische Dienste Graubünden,Chur,Loestrasse 220,hco,0.0,330.0,0.0,0.0,0.0,0.0,330.0
High Tech Home Care AG,Rotkreuz,Buonaserstrasse 30,hco,0.0,0.0,0.0,327.04,0.0,0.0,327.04
BioAlps Association,Plan-les Ouates,Chemin du Pré-Fleuri 3,hco,0.0,300.0,0.0,0.0,0.0,0.0,300.0
Conférence médecine du sport,Delémont,Route de Rossemaison 48,hco,0.0,300.0,0.0,0.0,0.0,0.0,300.0
Farmacia Centrale,Biasca,Via A. Pini 16,hco,0.0,0.0,0.0,0.0,300.0,0.0,300.0
Soins en Oncologie Geneve,Aire-la-Ville,Chemin des Cretes 1,hco,0.0,300.0,0.0,0.0,0.0,0.0,300.0
"SVA - Schweizerische Verband Medizinischer Praxis Assistentinnen, Sektion ZH/GL",Hinwil,Bachtelstrasse 18,hco,0.0,300.0,0.0,0.0,0.0,0.0,300.0
Diabetes Zug,Zug,Aegeristrasse 52,hco,0.0,0.0,0.0,0.0,250.0,0.0,250.0
INRswiss,Thalwil,,hco,0.0,250.0,0.0,0.0,0.0,0.0,250.0
Verein der Freunde des Forschung,Sion,Avenue du Grand-Champsec 64,hco,0.0,0.0,0.0,0.0,250.0,0.0,250.0
Siloah AG,Gümligen,,hco,246.0,0.0,0.0,0.0,0.0,0.0,246.0
Gemeinschaftspraxis Züri-Nord,Zürich,Schulstrasse 37,hco,0.0,0.0,0.0,0.0,220.0,0.0,220.0
Praxis am Bahnhof,Rüti,Dorfstrasse 43/44,hco,0.0,200.0,0.0,0.0,0.0,0.0,215.0
Bahnhof-Apotheke Wetzikon AG,Wetzikon,Bahnofstr. 16,hco,0.0,0.0,0.0,0.0,214.28,0.0,214.28
"Groupe Delta, Médic'Aigle",Aigle,Place du Centenaire 3,hco,0.0,200.0,0.0,0.0,0.0,0.0,200.0
Idrizi Ismet Praktischer Arzt c/o Herr Dr.Mustafa Ghafier,Münchwilen TG,Waldeggstrasse 18,hco,0.0,0.0,0.0,0.0,200.0,0.0,200.0
Ärztehaus-Allschwil,Allschwil,Brennerstrasse 12,hco,0.0,0.0,0.0,160.87,0.0,0.0,160.87
Sanacuria Ag - Drogerie Apotheke Lacuna,Chur,Belmontstrasse 1,hco,0.0,150.0,0.0,0.0,0.0,0.0,150.0
Apotheke Drogerie Reformhaus Kuhn AG,Brugg AG,Bahnhofplatz 7,hco,70.8,0.0,0.0,0.0,0.0,0.0,70.8
Universitätsspital Basel,Basel,Spitalstr. 21,hco,2311662.6399999997,2329913.87,132600.67,185042.46000000002,1273200.78,66533.03,6298955.44
"ISAKK, Schweizerische Arbeitsgemeinschaft für Klinische Krebsforschung",Bern,"Koordinationszentru m, Effingerstrasse 40",hco,1381663.0,1271097.85,11483.0,241.5,31605.0,0.0,2696090.35
Universität Zürich,Zürich,Rämistrasse 71,hco,795339.02,1008199.53,12325.9,5999.49,246158.87,4928.76,2072951.5699999998
WHO / OMS,Genève,Avenue Appia 20,hco,1637144.96,0.0,0.0,0.0,0.0,0.0,1637144.96
Neurocentro della Svizzera Italiana NSI,Lugano,Ospedale Regionale di Lugano,hco,346424.04,266243.08999999997,5782.03,18114.019999999997,110845.05,2074.8,749703.0900000002
Inselspital - Swiss Experts in Viral Hepatitis,Bern,Freiburgstrasse 4 Inselspital,hco,0.0,433176.0,0.0,0.0,10000.0,0.0,443176.0
WORLD HEPATITIS ALLIANCE,Genève,Route De Frontenex 86 bis,hco,343320.53,0.0,0.0,0.0,1221.89,2511.84,347054.26
Schweiz. Ophthalmologische Gesellschaft c/o Fürsprecher Christoph Egli,Heerbrugg,Berneckstrasse 26,hco,138.89,297107.4,0.0,0.0,33400.0,0.0,330646.29000000004
Ophthorobotics AG,Klosters,Bahnhofstrasse 8,hco,0.0,300000.0,0.0,0.0,0.0,0.0,300000.0
Leukemia Patient Advocates Found,Bern,Münzgraben 6,hco,20042.0,188285.0,0.0,0.0,0.0,0.0,208327.0
Universitäts-Kinderspital (UKBB),Basel,Spitalstrasse 33,hco,40940.0,102070.38,60.0,2134.36,19428.91,5791.83,170425.48
Swiss VitreoRetinal Group (SVRG) c/o Schweizerische Ophthalm.Gesellschaft lie. Iur. Florian Mitscherlich,Heerbrugg,Berneckerstrasse 26,hco,127200.0,0.0,0.0,0.0,13000.0,0.0,140200.0
Institut für Hausarzmedizin & Community Care Luzern,Luzern,Schwanenplatz 7,hco,1500.0,119000.0,10000.0,0.0,0.0,0.0,130520.0
Osteoporoserat Schweiz,Adliswil,Webereistrasse 68,hco,30000.0,99750.0,0.0,0.0,0.0,0.0,129750.0
SGAIM,Basel,Schweiz.Ges. Allgemeine Innere Medizin,hco,112495.0,0.0,0.0,0.0,0.0,0.0,112495.0
Société Suisse de Pédiatrie - Schweizerische Gesellschaft für Pädiatrie,Fribourg,Rue de l'Hôpital 15,hco,10000.0,90590.0,0.0,0.0,120.0,0.0,100710.0
International Symposium on Pneumococci and Pneumococcal Diseases,Genève,Rue François-Versonnex 7,hco,0.0,98767.12,0.0,0.0,0.0,0.0,98767.12
Rheumaklinik und Phys. Med,Zürich,Gloriastrasse 25,hco,0.0,43416.0,0.0,0.0,54045.0,0.0,97461.0
Hirslanden Klinik St. Anna,Luzern,St. Annasstrasse 32,hco,1000.0,65566.75,4710.759999999999,16465.17,4630.0,0.0,92372.67999999998
Congrex Switzerland Ltd. (2nd Congress of the European Academy of Neurology Copenhagen),Basel,Peter Merian-Strasse 80 - PO Box,hco,0.0,90475.0,0.0,0.0,0.0,0.0,90475.0
FMDH Fondatior pour fes maladies digestives,Lausanne,Avenue Jomini 8,hco,85000.0,0.0,0.0,0.0,0.0,0.0,85000.0
Santemed Gesunheitszentren AG,Winterthur,Römerstrasse 38,hco,0.0,82000.0,0.0,0.0,0.0,0.0,82000.0
Stiftung für klinische Forschung,Zürich,Rämistrasse 100,hco,25600.0,39852.0,0.0,2000.0,5380.0,88.0,72920.0
Collegium Internationale Neuro-Psychopharmacologicum (CINP),Zürich,Fraumünsterstrasse 29,hco,71435.9,0.0,0.0,0.0,0.0,0.0,71435.9
swiss orthopaedics,Grandvaux,Chemin de la Bovarde 19,hco,0.0,66468.4,0.0,0.0,0.0,0.0,66468.4
Hyperton,Basel,Münsterberg 1,hco,21114.0,35525.0,0.0,0.0,0.0,0.0,56639.0
Hôpital de Nyon - GHOL,Nyon,Chemin Monastier 10,hco,0.0,38500.0,1644.37,11016.34,2900.0,0.0,54060.70999999999
EAPS European Academy of Paediatric Societies,Genève 6,c/o Kenes International,hco,0.0,52728.0,0.0,0.0,0.0,0.0,52728.0
ZGN Zürcher Gesundheitsnetz c/o hawadoc AG,Winterthur,ZGN Zürcher Gesundheitsnetz - c/o hawadoc AG Garnmarkt 1,hco,15000.0,35000.0,0.0,0.0,0.0,0.0,50000.0
Alpine Oncology Foundation (AOF),Sils/Segl Maria,Chesa Cotschna,hco,0.0,49100.49,0.0,0.0,0.0,0.0,49100.49
"palliative ch, Schweizerische Gesellschaft für Palliative Medizin",Bern,Bubenbergplatz 11,hco,11500.0,35000.0,0.0,0.0,0.0,0.0,46500.0
Schweizerischer Verband für Gemeinstsaufgaben der Krankenversicherer (SVK),Solothurn SO,Muttenstrasse 3,hco,46245.0,0.0,0.0,0.0,0.0,0.0,46245.0
Clinique de la Source,Lausanne,Avenue Vinet 30,hco,5000.0,40500.0,0.0,0.0,0.0,0.0,45500.0
Schweizerische Gesellschaft für Oto-Rhino-Laryngologie,Basel,Münsterberg 1,hco,0.0,45205.6,0.0,0.0,0.0,0.0,45205.6
SASL,Zürich,Toblerstrasse 51 Gastroenterologie Bethanien,hco,0.0,41641.5,0.0,0.0,0.0,0.0,41641.5
SGPP c/o Organizers Schweiz GmbH,Magden,Obere Egg 2,hco,0.0,40770.0,0.0,0.0,0.0,0.0,40770.0
SGAM,Liechtensteig,Oberplattenstrasse 73,hco,0.0,40180.8,0.0,0.0,0.0,0.0,40180.8
Kantonsspital Basel,Basel,Rheinstrasse 26,hco,0.0,38640.0,0.0,0.0,0.0,0.0,38640.0
AGLA - GSLA,Steinhausen,Sennweidstrasse 46,hco,6480.0,27860.0,0.0,0.0,0.0,0.0,34340.0
"Schweizerische Aerztegesellschaft für Manuelle Medizin, SAMM",St. Gallen,Röschstrasse 18,hco,0.0,33918.0,0.0,0.0,0.0,0.0,33918.0
Schweizerische Gesellschaft für Angst und Depression,Zürich,Hermetschloostrass 73,hco,2250.0,30117.0,0.0,0.0,0.0,0.0,32367.0
SwissFamilyDocs,Steinhausen,Sennweidstrasse 46,hco,0.0,31125.6,0.0,0.0,0.0,0.0,31125.6
Office SGORL - SSORL,Basel,Münsterberg 1,hco,0.0,29808.0,0.0,0.0,0.0,0.0,29808.0
Medipress Medical Publishing Gmb,Zug,Gartenstrasse 2,hco,0.0,29714.29,0.0,0.0,0.0,0.0,29714.29
"Centre Neuchâtelois de Psychiatrie, Site de Préfargier",Marin,Rue de l’Ecluse 67,hco,0.0,27395.0,522.6,756.66,0.0,0.0,28674.260000000002
Insel-Stiftung,Bern,Freiburgstrasse 18,hco,0.0,6000.0,0.0,0.0,21500.0,0.0,27500.0
"Gastroenterolog.Praxis Balsiger, Seibold & Partner/Crohn-Colitis Zentrum",Bern,Bremgartenstrasse 119,hco,1800.0,21334.0,913.1899999999999,3144.86,200.0,0.0,27392.05
Rotpunkt-Pharma,Zürich,Falkenstrasse 21,hco,0.0,25700.0,0.0,0.0,0.0,0.0,25700.0
World Psychiatric Association,Genève,2 chemin du Petit-Bel-Air,hco,24966.0,0.0,0.0,0.0,0.0,0.0,24966.0
Krebsliga Schweiz,Bern,Effingerstrasse 40,hco,23797.59,0.0,0.0,0.0,0.0,0.0,23797.59
Kollegium für Hausarztmedizin,Bern,Rue de l'Hôpital 15,hco,23760.0,0.0,0.0,0.0,0.0,0.0,23760.0
PReS (Paediatric rheum. society),Lausanne,Rue Du Bugnon 46,hco,0.0,21309.0,0.0,0.0,0.0,0.0,21309.0
SVMTRA,Sursee,Bahnhofstrasse 7b,hco,0.0,20371.2,0.0,0.0,0.0,0.0,20371.2
EUROTOX -Association of European Toxicologists and European Societies of Toxicology,Basel,Centralbahnstrasse 7,hco,20227.370000000003,0.0,0.0,0.0,0.0,0.0,20227.370000000003
Swiss Brain Foundation,Zürich,Seefeldstrasse 90,hco,0.0,20000.0,0.0,0.0,0.0,0.0,20000.0
Sgk-Ssc,Bern,Dufourstrasse 30,hco,0.0,19689.98,0.0,0.0,0.0,0.0,19689.98
Stiftung Icmed,Zürich,Bahnhofplatz 4,hco,19000.0,0.0,0.0,0.0,0.0,0.0,19000.0
Impulze GmbH,Zürich,Minervastrasse 25,hco,0.0,18520.0,0.0,0.0,0.0,0.0,18520.0
Edition Médecine & Hygiène,Chêne-Bourg,Chemin de la Mousse,hco,0.0,17560.0,0.0,0.0,0.0,0.0,17560.0
Pharmaciens sans frontières Suisse,Gränichen,Bahnhofstrasse 1,hco,10348.0,7000.0,0.0,0.0,0.0,0.0,17348.0
Procrea,Bellinzona,Via Giovanni Nizzola 1,hco,6500.0,6300.0,525.25,2258.5,1200.0,0.0,16783.75
Institut für Präventivmedizin,Bern,Finkenhubelweg 11,hco,15670.0,1000.0,0.0,0.0,0.0,0.0,16670.0
Centrale d'appel Lausanne,Lausanne,Rue Du Bugnon 21,hco,10000.0,3472.23,0.0,0.0,2796.3,0.0,16268.53
International Conference on Heart&Brain,Genève,Rue François- Versonnex 7,hco,0.0,16000.0,0.0,0.0,0.0,0.0,16000.0
MISF - Stiftung,Heerbrugg,Berneckerstrasse 26,hco,0.0,15800.0,0.0,0.0,0.0,0.0,15800.0
Schweizerische Gesellschaft für Phlebologie,Bruderholz,Medizinische Universitätsklinik,hco,0.0,10700.0,5000.0,0.0,0.0,0.0,15700.0
Medizinischer Verein vom Linthgebiet,Weesen,c/o Dr. med. Thomas Sautter,hco,0.0,15500.0,0.0,0.0,0.0,0.0,15500.0
Verein Hausärzte Stadt Zürich,Zürich,(no postal address),hco,0.0,15500.0,0.0,0.0,0.0,0.0,15500.0
SGRM Schweizerische Gesellschaft für Reproduktionsmedizin,Worb,SGRM Schweizerische Gesellschaft für Reproduktionsmed,hco,0.0,15100.0,0.0,0.0,0.0,0.0,15100.0
Fondation Swiss Academy of Ophthalmology Geschäftsführer! n: Maria Oehler,Berneck,Schüllenstrasse 19,hco,0.0,15000.0,0.0,0.0,0.0,0.0,15000.0
Osteo Medical AG - IG Osteoporose,Bern,Belpstrasse 11,hco,0.0,15000.0,0.0,0.0,0.0,0.0,15000.0
Trägerverein Paracelsus-Spital Richterswil,Richterswil,Bergstrasse 7,hco,3000.0,10000.0,804.0,950.6,0.0,0.0,14754.6
Hirslandenklinik Aarau,Aarau,Schänisweg,hco,2600.0,8472.0,0.0,0.0,900.0,2600.0,14572.0
Immunology (SSAI),Bern,Scheibenstrasse 20,hco,0.0,13500.0,0.0,0.0,0.0,0.0,13500.0
Journées de Gériatrie de Chaumont,Les Brenets,c/o Dr Philippe Babando,hco,0.0,13200.0,0.0,0.0,0.0,0.0,13200.0
Aerztenetzwerk Bern,Hinterkappelen,Praxiszentrum im Ring,hco,0.0,13000.0,0.0,0.0,0.0,0.0,13000.0
Fondation Romande de Cardiologie,Lausanne,Avenue Charles-ferdinand Ramuz 9,hco,0.0,13000.0,0.0,0.0,0.0,0.0,13000.0
Beupdated-Helbling Consulting and Research AG,Kilchberg,Alte Landstrasse55,hco,0.0,11500.0,150.0,92.25,700.0,0.0,12442.25
marketing connection,Hünibach,Parkweg 9,hco,0.0,12400.0,0.0,0.0,0.0,0.0,12400.0
Universitätsspital Basel,Basel,Controlling Kardiologie,hco,0.0,11108.0,0.0,0.0,1200.0,0.0,12308.0
Aerztegesellschaft Thurgau Sekretariat,Frauenfeld,Aerztegesellscha ft Thurgau -Sekretariat Zeughausstrasse 16,hco,0.0,12000.0,0.0,0.0,0.0,0.0,12000.0
Luzerner Höhenklinik Montana Medizin Pneumologie,Crans-Montana,Route de l'Astoria 2,hco,0.0,10740.0,0.0,0.0,1000.0,0.0,11740.0
"Société suisse de Chirurgie cardiaque et vasculaire thoracique, SSCC",Bern,Münstergasse 72,hco,0.0,11704.0,0.0,0.0,0.0,0.0,11704.0
Zentrum für Labormedizin,St. Gallen,Frohbergstrasse 3,hco,8500.0,1000.0,77.4,564.55,1000.0,96.0,11237.95
fmc - das Schweizerische Forum für Integrierte Versorgung,Neuägeri Zug,Zugerstrasse 193,hco,0.0,10800.0,0.0,0.0,0.0,0.0,11170.0
Stiftung Förder. Ausb.  Rad.,Wallisellen,Hertistrasse 26,hco,0.0,11000.0,0.0,0.0,0.0,0.0,11000.0
Race for Life,Wabern,Parkstrasse 6,hco,0.0,10800.0,0.0,0.0,0.0,0.0,10800.0
Neurologie Oberaargau,Langenthal,Sankt Urbanstrasse 67,hco,0.0,10750.0,0.0,0.0,0.0,0.0,10750.0
Kantonsspital,Fribourg,Spitalstrasse 31,hco,10500.0,0.0,0.0,0.0,0.0,0.0,10500.0
Stiftung ToGo opening eyes,Baden,Weite Gasse 37,hco,150.0,10000.0,0.0,0.0,0.0,0.0,10150.0
Fond. frib. recherche sur cancer,Bourguillon,Rue Max von Sachsen 4 c/o Prof. Daniel Betticher,hco,10000.0,0.0,0.0,0.0,0.0,0.0,10000.0
Verein FIRSTLOVE,Luzern,Spitalstrasse 31,hco,0.0,10000.0,0.0,0.0,0.0,0.0,10000.0
Verein Für Hautkrebsfors Chung,Zürich,"Universtitätsspital Zürich, Gloriastrasse 31",hco,10000.0,0.0,0.0,0.0,0.0,0.0,10000.0
GFSMM Groupe Francophone Suisse de Medecine Manuelle,Genève,"38, Rue de Vermont",hco,1600.0,8350.0,0.0,0.0,0.0,0.0,9950.0
APCAG Ravi Anand,St. Moritz,Via Tinus 36,hco,0.0,0.0,0.0,0.0,2770.32,6579.52,9349.84
Fondation Recherche et formation pour l'enseignement du Malade DESG,Genève,52 BD SAINT-GEORGES L'ENSEIGNEMENT DU MALADE / DESG,hco,6300.0,0.0,0.0,0.0,3000.0,0.0,9300.0
Hôpital Riviera Chablais VD-VS Blonay,Blonay,Chemin de Mottex 25,hco,0.0,9280.0,0.0,0.0,0.0,0.0,9280.0
Myelom Kontaktgruppe Schweiz,Arlesheim,Obesunneweg 9,hco,0.0,993.0,8000.0,0.0,0.0,174.8,9167.8
Programme cantonal Diabète c/o diabètevaud,Lausanne,Avenue de Provence 12,hco,0.0,9000.0,0.0,0.0,0.0,0.0,9000.0
Swiss Rhinology Teaching Center GmbH,Zürich,c/o ORL-Zentrum - Klinik Hirslanden - Witellikerstrasse 40,hco,0.0,9000.0,0.0,0.0,0.0,0.0,9000.0
"Association ""Conférences de Pneumologie""",Martigny,Rue des Morasses 4,hco,0.0,8868.0,0.0,0.0,0.0,0.0,8868.0
Schweizerische Gesellschaft für Manuelle Medizin,St. Gallen,Postfach 148,hco,0.0,8775.0,0.0,0.0,0.0,0.0,8775.0
Vascular International School AG,Fürigen,Schiltweid 4,hco,3000.0,5500.0,0.0,0.0,0.0,0.0,8500.0
MCI SUISSE,Genève,Rue De Lyon 75,hco,0.0,8300.0,0.0,0.0,0.0,0.0,8300.0
Stiftung Repronatal,Basel,Stiftung Repronatal Spitalstrasse 21,hco,0.0,0.0,0.0,0.0,8100.0,0.0,8100.0
evidentia AG,Zürich,Seefeldstrasse 90,hco,8100.0,0.0,0.0,0.0,0.0,0.0,8100.0
Pharmazeutische Gesellschaft BS,Blauen,Sodackerweg 2,hco,0.0,8000.0,0.0,0.0,0.0,0.0,8000.0
360° Kinderwunsch Zentrum Zürich,Zollikon,Alte Landstrasse 112,hco,0.0,7816.0,0.0,0.0,0.0,0.0,7816.0
Pallas Klinik Zürich - Dermatologie,Zürich,Limmatstrasse 252,hco,0.0,2500.0,0.0,0.0,5300.0,0.0,7800.0
Hôpital du Val-de-Ruz,Fontaines,Route de Landeyeux,hco,0.0,7500.0,0.0,0.0,280.0,0.0,7780.0
"VLuHa ""Vereinigung Luzerner Hausärzte”",Luzern,Schwanenplatz 7,hco,1500.0,6200.0,0.0,0.0,0.0,0.0,7700.0
SMGP / SSPM,Schaffhausen,Mühlenstrasse 21,hco,0.0,7700.0,0.0,0.0,0.0,0.0,7700.0
GKaufmann (Jahreskongress SGG - SGVC - SASL),Bern,Wattenwylweg 21,hco,0.0,7600.0,0.0,0.0,0.0,0.0,7600.0
Pharmactuel Regiogruppe Bern,Zollikofen,Postfach,hco,0.0,7500.0,0.0,0.0,0.0,0.0,7500.0
Diabetes Adipositas Zentrum Zürich DAZZ,Zollikerberg,Rietholzstrasse 4,hco,0.0,0.0,0.0,0.0,7500.0,0.0,7500.0
GREPA Groupe Romande d'Etude en Pédiatrie Ambulatoire,Nyon,Ch. du Joran 8 B,hco,0.0,7200.0,0.0,0.0,0.0,0.0,7200.0
Groupe des dermatologues genevois,Plan-des-Ouates,Route de Saint-Julien 176,hco,0.0,7200.0,0.0,0.0,0.0,0.0,7200.0
Reseau Lausannois Du Sein,Lausanne,Rue De La Vigie 5,hco,1000.0,6000.0,0.0,0.0,0.0,0.0,7000.0
Arbeitsgemeinschaft für Gynäkologische Endoskopie,Lupsingen,Frau Marianne Bertschi Seltisbergerstrasse 16,hco,0.0,7000.0,0.0,0.0,0.0,0.0,7000.0
Aurigen SA centre degénétique et pathologie,Lausanne,Avenue de Sevelin 18,hco,0.0,0.0,0.0,0.0,7000.0,0.0,7000.0
Iridis Lausanne S.A.,Lausanne,Avenue Alexandre-Vinet 30,hco,0.0,7000.0,0.0,0.0,0.0,0.0,7000.0
Chorel SA,Lugano,Via Coremmo 1,hco,0.0,7000.0,0.0,0.0,0.0,0.0,7000.0
Apotheke zum Rebstock,Stäfa,Grundstrasse 4,hco,0.0,6750.0,0.0,0.0,0.0,0.0,6750.0
CSSC - Centre de Soins et de Sante Communautaire,Sainte Croix,Rue des Rosiers 29,hco,1500.0,5200.0,0.0,0.0,0.0,0.0,6700.0
Kompetenznetzwerk Forensische Psychologie AG,Wilen SZ,Hungerstrasse 47,hco,0.0,6500.0,0.0,0.0,0.0,0.0,6500.0
Kinderärzte Schweiz,Muttenz,Hauptstrasse 68,hco,0.0,6360.0,0.0,0.0,0.0,0.0,6360.0
Spitalzentrum Oberwallis,Brig,Überlandstrasse 14,hco,0.0,3700.0,170.61,1334.55,0.0,1000.0,6205.16
"Schweizerische Gesellschaft für Allgemeine Medizin, SGAM/SSMG",Courfaivre,Rue de la Faverge 21,hco,0.0,6074.0,0.0,0.0,0.0,0.0,6074.0
Fortbildungsverein Uroclinic,Wetzikon,Kirchgasse 4,hco,0.0,6000.0,0.0,0.0,0.0,0.0,6000.0
Geriatrische Klinik St. Gallen AG,St. Gallen,Geriatrische Klinik St. Gallen AG Rorschacher Strasse 94,hco,0.0,5500.0,0.0,0.0,500.0,0.0,6000.0
Médecin Famille Fribourg (MFF),Farvagny,Impasse du Petit-Crêt 3,hco,0.0,6000.0,0.0,0.0,0.0,0.0,6000.0
ISTDP,Bern,Sulgeneckstrasse 38,hco,0.0,6000.0,0.0,0.0,0.0,0.0,6000.0
Schweizerische Gesellschaft für Physikalische Medizin und Rehabilitation,Zürich,Stadelhoferstrasse 42,hco,0.0,6000.0,0.0,0.0,0.0,0.0,6000.0
Psychiatrische Klinik Wil,Wil SG,Zürcherstrasse 30,hco,0.0,6000.0,0.0,0.0,0.0,0.0,6000.0
CONTENT Marketing & Services GmbH,Frauenfeld,Walzmühlestrasse 55a,hco,0.0,6000.0,0.0,0.0,0.0,0.0,6000.0
Dermatologische Klinik,Basel,Universität,hco,0.0,0.0,0.0,0.0,6000.0,0.0,6000.0
Fortbildungsveranstaltung Lenker Woche,Lenk im Simmental,Lenk im Simmental,hco,0.0,6000.0,0.0,0.0,0.0,0.0,6000.0
Schweiz. Hypertonie Gesellschaft / SociétÃé Suisse d'Hypertonsion Ssh,Bern,Dufourstrasse 30,hco,0.0,6000.0,0.0,0.0,0.0,0.0,6000.0
Mediworld AG (ZAIM Medidays),Steinhausen,Sennweidstrasse 46,hco,0.0,5880.0,0.0,0.0,0.0,0.0,5880.0
SIRMED Schweizer Institut für Rettungsmedizin,Nottwil,Guido A. Zäch Strasse 1,hco,0.0,0.0,0.0,0.0,5834.0,0.0,5834.0
Praxis TUCARE,Dietikon,Heimstrasse 1,hco,1950.0,163.0,0.0,0.0,3650.0,0.0,5763.0
Thurgauer Ärztegesellschaft,FRAUENFELD,Zeughausstrasse 16,hco,0.0,5700.0,0.0,0.0,0.0,0.0,5700.0
Cardiomed -Jura Särl,Courrendlin,Route De Châtillon 10,hco,0.0,0.0,803.38,4846.0,0.0,0.0,5649.38
Réseau Delta,Genève,,hco,5585.0,0.0,0.0,0.0,0.0,0.0,5585.0
Groupe Medical D'Onexsa,Onex,Route De Loex 3,hco,0.0,5000.0,500.0,0.0,0.0,0.0,5500.0
Kantonsspital Baselland,Laufen,Lochbruggstrasse 39,hco,0.0,3000.0,0.0,0.0,2500.0,0.0,5500.0
Verein Who is who im Kreis 2,Zürich,Grossackerstrasse 98,hco,0.0,5400.0,0.0,0.0,0.0,0.0,5400.0
EQUAM Stiftung,Bern,Effingerstrasse 25,hco,5400.0,0.0,0.0,0.0,0.0,0.0,5400.0
Schweizer Herztag,Bern,Hallerstrasse 7,hco,0.0,5400.0,0.0,0.0,0.0,0.0,5400.0
Associazione Discorsi Relazionali DiRe,Lugano,Lugano,hco,0.0,5300.0,0.0,0.0,0.0,0.0,5300.0
Schweizerische Gesellschaft für Pädiatrie (SGP),Fribourg,Case Postale,hco,0.0,5184.0,0.0,0.0,0.0,0.0,5184.0
Luzerner Kantonsspital Wolhusen,Wolhusen,Spitalstrasse 31,hco,2200.0,2700.0,0.0,0.0,0.0,200.0,5100.0
SINCT Swiss Institute for New Concepts and Treatments,Richterswi!,Dorfbachstrasse 22,hco,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Gehirn- und Traumastiftung Graubünden/Schweiz,Chur,Poststrasse 22,hco,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Stiftung Rheinleben,Basel,Clarastrasse 6,hco,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Schweizerische Gesellschaft für Herz- und thorakale Gefässchirurgie,Zürich,Birmensdorferstrasse 497,hco,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
AssesSurgery GmbH c/o Valient Group AG,Baar,Lättichstrasse 6,hco,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Association vaudoise des médecins de famille,Corseaux,Ch. de la Paix 13,hco,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Dialysezentrum Zürich West,Urdorf,Bahnhofstrasse 104,hco,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
doccare Hausärzte,Winterthur,"c/o Hawadoc, Garnmarkt 1",hco,5000.0,0.0,0.0,0.0,0.0,0.0,5000.0
Fokus Dermatologie Board c/o Medvis GmbH,Zofingen,Weissensteinstrasse 2,hco,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
HFR Meyriez-Murten,Murten,Chemin du Village 24,hco,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Hôpital Cantonal,Genève,Rue Micheli-du-Crest 24,hco,0.0,0.0,5000.0,0.0,0.0,0.0,5000.0
