name,location,country,address,plz,uci,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total,type,source,year,address_expand,location_expand,name_expand,group,main_address
Junge Hausärztinnen und -ärzte Schweiz (JHaS),Flühli LU,CH,Dorfstrasse 27,6173,JHaSFlühli,,7200.0,,,,,7200.0,hco,servier,2017,dorfstrasse 27,fluhli lu,junge hausärztinnen und -ärzte schweiz (jhas),180,
Junge Hausärztinnen und -ärzte Schweiz (JHaS) c/o Polsan AG,Bern,CH,Effingerstrasse 2,,,0.0,10000.0,0.0,0.0,0.0,0.0,10000.0,hco,novartis,2017,effingerstrasse 2,bern,junge hausärztinnen und -ärzte schweiz (jhas) ,180,
Junge Hausärztinnen- und ärzte Schweiz,Bern,CH,Effingerstrasse 2,,,,43346.0,,,,,43346.0,hco,mepha,2016,effingerstrasse 2,bern,junge hausärztinnen- und ärzte schweiz,180,
lunge Hausärztinnen und -ärzte Schweiz (IHaS) c/o Polsan AG,Bern,CH,Effingerstrasse 2,,,,20000.0,,,,,20000.0,hco,novartis,2016,effingerstrasse 2,bern,lunge hausärztinnen und -ärzte schweiz (ihas) ,180,
Kantonsspital,Sursee,CH,Spitalstrasse 31,,,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,hco,mundipharma,2016,spitalstrasse 31,sursee,kantonsspital,181,
Luzerner Kantonsspital,Sursee,CH,Spitalstrasse 16a,,,0.0,0.0,105.0,0.0,0.0,0.0,105.0,hco,pierre,2015,spitalstrasse 16a,sursee,luzerner kantonsspital,181,
Luzerner Kantonsspital Sursee,Sursee,CH,Spitalstrasse 16a,,,,1000.0,,,,,1000.0,hco,almirall,2017,spitalstrasse 16a,sursee,luzerner kantonsspital sursee,181,
Luzerner Kantonsspital Sursee,Sursee,CH,Spitalstrasse 16A,,,,1000.0,,,,,1000.0,hco,mepha,2016,spitalstrasse 16a,sursee,luzerner kantonsspital sursee,181,
Luzerner Kantonsspital Sursee,Sursee,CH,Spitalstrasse 16a,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,menarini,2015,spitalstrasse 16a,sursee,luzerner kantonsspital sursee,181,
Luzerner Kantonsspital Sursee,Sursee,CH,Spitalstrasse 16a,6210,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,roche,2017,spitalstrasse 16a,sursee,luzerner kantonsspital sursee,181,
Luzerner Kantonsspital Sursee,Sursee,CH,Spitalstrasse 16a,,,,,259.0,210.0,,,470.0,hco,gilead,2017,spitalstrasse 16a,sursee,luzerner kantonsspital sursee,181,
Luzerner Kantonsspital Sursee,Sursee,CH,Spitalstrasse 16A,,,,,249.87,405.58,,,655.45,hco,amgen,2016,spitalstrasse 16a,sursee,luzerner kantonsspital sursee,181,
Luzerner Kantonsspital Sursee,Sursee,CH,Spitalstrasse 16a,,,,,250.61,636.51,,,887.12,hco,gilead,2016,spitalstrasse 16a,sursee,luzerner kantonsspital sursee,181,
Luzerner Kantonsspital Sursee,Sursee,CH,Spitalstrasse 16a,,7601002003056,,1000.0,,,,,1000.0,hco,pierre,2017,spitalstrasse 16a,sursee,luzerner kantonsspital sursee,181,1.0
Luzerner Kantonsspital Sursee,Sursee,CH,Spitalstrasse16A,,,,,1035.38,2090.19,,,3125.57,hco,amgen,2017,spitalstrasse16a,sursee,luzerner kantonsspital sursee,181,
Luzerner Kantonsspital Sursee,Sursee,CH,Spitalstrasse 16a,,,,,,,203.0,,203.0,hco,astrazeneca,2016,spitalstrasse 16a,sursee,luzerner kantonsspital sursee,181,
Luzerner Kantonsspital Sursee,Sursee,CH,Spitalstrasse 16a,,,,1000.0,,,,,1000.0,hco,eli,2016,spitalstrasse 16a,sursee,luzerner kantonsspital sursee,181,
Kantonsspital Schaffhausen,Schaffhausen,CH,Geissbergstrasse 81,,,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,janssen,2016,geissbergstrasse 81,schaffhausen,kantonsspital schaffhausen,182,
Kantonsspital Schaffhausen,Schaffhausen,CH,Geissbergstrasse 81,,,,,,525.13,,,525.13,hco,amgen,2017,geissbergstrasse 81,schaffhausen,kantonsspital schaffhausen,182,1.0
Kantonsspital Schaffhausen,Schaffhausen,CH,Geissbergstrasse 81,,,,2500.0,,,,,2500.0,hco,takeda,2016,geissbergstrasse 81,schaffhausen,kantonsspital schaffhausen,182,
Kantonsspital Schaffhausen,Schaffhausen,CH,Geissbergstrasse 81,,,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,takeda,2015,geissbergstrasse 81,schaffhausen,kantonsspital schaffhausen,182,
Kantonsspital Schaffhausen,Schaffhausen,CH,Geissbergstrasse 81,8208,40521557,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,hco,bayer,2017,geissbergstrasse 81,schaffhausen,kantonsspital schaffhausen,182,
Kantonsspital Schaffhausen,Schaffhausen,CH,Geissbergstrasse 81,,,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,janssen,2017,geissbergstrasse 81,schaffhausen,kantonsspital schaffhausen,182,
Kantonsspital Schaffhausen,Schaffhausen,CH,Geissbergstrasse 81,,,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,pfizer,2015,geissbergstrasse 81,schaffhausen,kantonsspital schaffhausen,182,
"Kantonsspital Schaffhausen - Klinik für Rheumatologie, Geriatrie und Rehabilitation",Schaffhausen,CH,Geissbergstrasse 81,,,,2500.0,,,,,2500.0,hco,eli,2017,geissbergstrasse 81,schaffhausen,"kantonsspital schaffhausen - klinik für rheumatologie, geriatrie und rehabilitation",182,
Kantonsspital Schaffhausen - Rheumatologie und Rehabilitation,Schaffhausen,CH,Geissbergstrasse 81,,,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,eli,2015,geissbergstrasse 81,schaffhausen,kantonsspital schaffhausen - rheumatologie und rehabilitation,182,
Spitäler Schaffhausen,Schaffhausen,CH,Gelssbergstrasse 81,,,2500.0,,,,,,2500.0,hco,mundipharma,2017,gelssbergstrasse 81,schaffhausen,spitäler schaffhausen,182,
Spitäler Schaffhausen Kantonsspital Schaffhausen,Schaffhausen,CH,Geissbergstrasse 81,8208,,,,,,750.0,,750.0,hco,boehringer,2017,geissbergstrasse 81,schaffhausen,spitäler schaffhausen kantonsspital schaffhausen,182,
Spitäler Schaffhausen Kantonsspital Schaffhausen,Schaffhausen,CH,Geissbergstrasse 81,,,0.0,0.0,328.0,686.0,0.0,0.0,1014.0,hco,novartis,2017,geissbergstrasse 81,schaffhausen,spitäler schaffhausen kantonsspital schaffhausen,182,
Spitäler Schaffhausen Kantonsspital Schaffhausen,Schaffhausen,CH,Gelssbergstrasse 81,,,0.0,300.0,1001.0,1488.1,0.0,0.0,2789.1,hco,novartis,2015,gelssbergstrasse 81,schaffhausen,spitäler schaffhausen kantonsspital schaffhausen,182,
Ostschweizer Kinderspital,St. Gallen,CH,Hämatologie Claudiusstrasse 6,9006,,,169.8,,1269.92,,,1439.72,hco,baxalta,2016,haematologie claudiusstrasse 6,saint gallen,ostschweizer kinderspital,183,
Ostschweizer Kinderspital,St. Gallen,CH,Claudiusstrasse 6,,,0.0,0.0,0.0,0.0,1500.0,0.0,1500.0,hco,janssen,2016,claudiusstrasse 6,saint gallen,ostschweizer kinderspital,183,
Ostschweizer Kinderspital,St. Gallen,CH,"Claudiusstrasse 6, St. Gallen",,,0.0,0.0,0.0,0.0,1716.0,0.0,1716.0,hco,janssen,2015,claudiusstrasse 6 sankt gallen,saint gallen,ostschweizer kinderspital,183,
Ostschweizer Kinderspital,St. Gallen,CH,Claudiusstrasse 6,,,0.0,0.0,0.0,0.0,1800.0,0.0,1800.0,hco,janssen,2017,claudiusstrasse 6,saint gallen,ostschweizer kinderspital,183,
Ostschweizer Kinderspital,St. Gallen,CH,Claudiusstrasse 6,,,,,300.0,569.73,,,869.73,hco,novartis,2016,claudiusstrasse 6,saint gallen,ostschweizer kinderspital,183,
Ostschweizer Kinderspital,St. Gallen,CH,Claudiusstrasse 6,,,0.0,0.0,300.0,270.58,0.0,0.0,570.58,hco,novartis,2017,claudiusstrasse 6,saint gallen,ostschweizer kinderspital,183,
Ostschweizer Kinderspital,St. Gallen,CH,Claudiusstrasse 6,,,,,,1173.2,,,1173.2,hco,shire,2017,claudiusstrasse 6,saint gallen,ostschweizer kinderspital,183,1.0
Ostschweizer Kinderspital,St. Gallen,CH,Claudiusstrasse 6,,,0.0,0.0,318.66,938.8,1000.0,73.0,2330.46,hco,baxalta,2015,claudiusstrasse 6,saint gallen,ostschweizer kinderspital,183,
Ostschweizer Kinderspital,St. Gallen,CH,Claudiusstrasse6,,,10000.0,,,,,,10000.0,hco,merck,2016,claudiusstrasse6,saint gallen,ostschweizer kinderspital,183,
Ostschweizer Kinderspital,St. Gallen,CH,Claudiusstrasse 6,,,10000.0,,,,,,10000.0,hco,merck,2017,claudiusstrasse 6,saint gallen,ostschweizer kinderspital,183,
Ostschweizer Kinderspital,St. Gallen,CH,Claudiusstrasse 6,,,,1000.0,,,,,1000.0,hco,takeda,2016,claudiusstrasse 6,saint gallen,ostschweizer kinderspital,183,
Ostschweizer Kinderspital,St. Gallen,CH,Claudiusstrasse 6,,,,500.0,,,,,500.0,hco,vifor,2017,claudiusstrasse 6,saint gallen,ostschweizer kinderspital,183,
Stiftung Ostschweizer Kinderspital,St. Gallen,CH,Claudiusstrasse 6,,,5000.0,,,,,,5000.0,hco,novo,2016,claudiusstrasse 6,saint gallen,stiftung ostschweizer kinderspital,183,
PharmaSuisse,Bern,CH,Stationsstrasse 12,,,,5400.0,,,,,5400.0,hco,bgp,2016,stationsstrasse 12,bern,pharmasuisse,184,
Schweizerischer Apothekerverband,Liebefeld,CH,Stationsstrasse 12,,,0.0,6480.0,0.0,0.0,0.0,0.0,6480.0,hco,pfizer,2015,stationsstrasse 12,liebefeld,schweizerischer apothekerverband,184,
"Stegmann Danielle Alexandra, pharmaSuisse Abt. Wissenschaftlich e Medien Schweizerischer Apothekerver",Liebefeld,CH,pharmaSuisse -Abt. Wissenschaftlich e Medien -Schweizerischer Apothekerverband Stationsstrasse 12,,,,3000.0,,,,,3000.0,hco,msd,2016,pharmasuisse abteilung wissenschaftlich e medien schweizerischer apothekerverband stationsstrasse 12,liebefeld,"stegmann danielle alexandra, pharmasuisse abt. wissenschaftlich e medien schweizerischer apothekerver",184,
pharmaSuisse,Bern-Liebefeld,CH,Stationstrasse 12,,,,12000.0,,,,,12000.0,hco,mepha,2017,stationstrasse 12,bern-liebefeld,pharmasuisse,184,
pharmaSuisse,Bern,CH,Stationstrassel 2,,,,12000.0,,,,,12000.0,hco,mepha,2016,stationstrassel 2,bern,pharmasuisse,184,
pharmaSuisse,Liebefeld,CH,Stationsstrasse 12,,,0.0,4860.0,0.0,0.0,0.0,0.0,4860.0,hco,pfizer,2017,stationsstrasse 12,liebefeld,pharmasuisse,184,1.0
pharmaSuisse,Bern,CH,Stationstrassel2,,,,4300.0,,,,,4300.0,hco,mepha,2016,stationstrassel2,bern,pharmasuisse,184,
pharmaSuisse,Liebefeld,CH,Stationsstrasse 12,,,,6480.0,,,,,6480.0,hco,pfizer,2016,stationsstrasse 12,liebefeld,pharmasuisse,184,
pharmaSuisse,Bern,CH,Stationstrassel2,,,0.0,12000.0,0.0,0.0,0.0,0.0,12000.0,hco,mepha,2015,stationstrassel2,bern,pharmasuisse,184,
pharmaSuisse,Bern,CH,Stationsstrasse 12,,,0.0,5400.0,0.0,0.0,0.0,0.0,5400.0,hco,bgp,2015,stationsstrasse 12,bern,pharmasuisse,184,
pharmaSuisse,Liebefeld,CH,Stationsstrasse 12,,,,11400.0,,,,,11400.0,hco,bgp,2017,stationsstrasse 12,liebefeld,pharmasuisse,184,
pharmaSuisse Abt. Wissenschaftliche Medien Schweizerischer Apothekerverband,Liebefeld,CH,"Stegmann Danielle Alexandra, Stationsstrasse 12",,,,3000.0,,,,,3000.0,hco,msd,2017,stegmann danielle alexandra stationsstrasse 12,liebefeld,pharmasuisse abt. wissenschaftliche medien schweizerischer apothekerverband,184,
"pharmaSuisse, SchweizerischerApothekerverband",Liebefeld,CH,Stationsstrasse 12,,,0.0,9720.0,0.0,0.0,0.0,0.0,9720.0,hco,glaxosmithkline,2017,stationsstrasse 12,liebefeld,"pharmasuisse, schweizerischerapothekerverband",184,
SOLOTHURNER SPITALER AG,Solothurn,CH,Schlössllweg 2-6,,,,1000.0,,,7572.0,2098.0,10670.0,hco,sanofi,2016,schloessllweg 2-6,solothurn,solothurner spitaler ag,185,
Solothurner Spitaler Ag,Solothurn,CH,Schlössllweg 2-6,4500,,,9609.84,,,6073.1,,15682.94,hco,sanofi,2017,schloessllweg 2-6,solothurn,solothurner spitaler ag,185,1.0
Solothurner Spitäler AG,Solothurn,CH,Schlössliweg 2-6,,,0.0,0.0,0.0,0.0,926.0,0.0,926.0,hco,roche,2016,schloessliweg 2-6,solothurn,solothurner spitäler ag,185,
Solothurner Spitäler AG,Solothurn,CH,Schlössliweg 2-6,,,,,,,1000.0,,1000.0,hco,menarini,2016,schloessliweg 2-6,solothurn,solothurner spitäler ag,185,
Solothurner Spitäler AG,Solothurn,CH,Schlössliweg 2-6,,,,600.0,,,,,600.0,hco,zambon,2016,schloessliweg 2-6,solothurn,solothurner spitäler ag,185,
Solothurner Spitäler AG,Solothurn,CH,Schlössliweg 2-6,,,,1000.0,,,,,1000.0,hco,novo,2016,schloessliweg 2-6,solothurn,solothurner spitäler ag,185,
Solothurner Spitäler AG,Solothurn,CH,Schlössliweg 2-6,4500,,0.0,0.0,0.0,0.0,200.0,0.0,200.0,hco,roche,2017,schloessliweg 2-6,solothurn,solothurner spitäler ag,185,
Solothurner Spitäler AG,Solothurn,CH,Schlössliweg 2-6,,,0.0,1728.0,0.0,0.0,0.0,0.0,1728.0,hco,novo,2015,schloessliweg 2-6,solothurn,solothurner spitäler ag,185,
Solothurner Spitäler AG,Solothurn,CH,Schlössliweg 6,,,,500.0,,,,,530.0,hco,mepha,2017,schloessliweg 6,solothurn,solothurner spitäler ag,185,
Solothurner Spitäler AG (soH),Solothurn,CH,Schlössliweg 2-6,,,,3620.0,,,1200.0,,4820.0,hco,servier,2016,schloessliweg 2-6,solothurn,solothurner spitäler ag (soh),185,
Solothurner Spitäler AG (soH),Solothurn,CH,Schlössliweg 2-6,,,,2484.0,,,,,2484.0,hco,vifor,2016,schloessliweg 2-6,solothurn,solothurner spitäler ag (soh),185,
Solothurner Spitäler AG (soH),Solothurn,CH,Schlössliweg 2-6,,,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,servier,2015,schloessliweg 2-6,solothurn,solothurner spitäler ag (soh),185,
Solothurner Spitäler AG (soH),Solothurn,CH,Schlössliweg 2-6,4500,SolothurnerSpitälerSolothurn,,1935.0,,,,,1935.0,hco,servier,2017,schloessliweg 2-6,solothurn,solothurner spitäler ag (soh),185,
Spital Linth,Uznach,CH,Gasterstrasse 25,,,,2500.0,,,,,2500.0,hco,amgen,2016,gasterstrasse 25,uznach,spital linth,186,
Spital Linth,Uznach,CH,Gasterstrasse 25,,,,2500.0,28962.0,48606.0,,,80068.0,hco,merck,2016,gasterstrasse 25,uznach,spital linth,186,
Spital Linth,Uznach,CH,Gasterstrasse 25,,,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,pfizer,2015,gasterstrasse 25,uznach,spital linth,186,
Spital Linth,Uznach,CH,Gasterstrasse 25,,,,2500.0,,,,,2500.0,hco,ferring,2017,gasterstrasse 25,uznach,spital linth,186,
Spital Linth,Uznach,CH,Gasterstrasse 25,,,,2500.0,,,,,2500.0,hco,merck,2017,gasterstrasse 25,uznach,spital linth,186,
Spital Linth,Uznach,CH,Gasterstrasse 25,,7601002003407,,2000.0,,,,,2000.0,hco,pierre,2017,gasterstrasse 25,uznach,spital linth,186,1.0
Spital Linth,Uznach,CH,Gasterstrasse 25,,,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,abbvie,2015,gasterstrasse 25,uznach,spital linth,186,
Spital Linth,Uznach,CH,Gasterstrasse25,,,,2500.0,,,,,2500.0,hco,amgen,2017,gasterstrasse25,uznach,spital linth,186,
Spital Linth,Uznach,CH,Gasterstrasse 25,,,,2500.0,,,,,2500.0,hco,ferring,2016,gasterstrasse 25,uznach,spital linth,186,
Spital Linth,Uznach,CH,Gasterstrasse 25,,,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,merck,2015,gasterstrasse 25,uznach,spital linth,186,
Spital Linth,Uznach,CH,Gasterstrasse 25,,,,1500.0,,,,,1500.0,hco,abbvie,2016,gasterstrasse 25,uznach,spital linth,186,
Spital Linth,Uznach,CH,Gasterstrasse 25,,,35000.0,,,556.48,,,35556.48,hco,shire,2016,gasterstrasse 25,uznach,spital linth,186,
Spital Linth,Uznach,CH,Gasterstrasse 25,,,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,ferring,2015,gasterstrasse 25,uznach,spital linth,186,
Stiftung zur Förderung der Medizin im Engadin,Scuol,CH,Bogn Engiadina Scuol,,,,7500.0,,,,,7500.0,hco,msd,2017,bogn engiadina scuol,scuol,stiftung zur förderung der medizin im engadin,187,
Stiftung zur Förderung der Medizin im Engadin,Scuol,CH,Bogn EngiadinaScuol,,,,7500.0,,,,,7500.0,hco,mepha,2017,bogn engiadinascuol,scuol,stiftung zur förderung der medizin im engadin,187,
Stiftung zur Förderung der Medizin im Engadin,Scuol,CH,Stiftung zur Förderung der Medizin - im Engadin Bogn Engiadina Scuol,,,,7500.0,,,,,7500.0,hco,msd,2016,stiftung zur foerderung der medizin im engadin bogn engiadina scuol,scuol,stiftung zur förderung der medizin im engadin,187,
Stiftung zur Förderung der Medizin im Engadin,Scuol,CH,Bogn Engiadina Scuol,,,,7500.0,,,,,7500.0,hco,takeda,2016,bogn engiadina scuol,scuol,stiftung zur förderung der medizin im engadin,187,
Stiftung zur Förderung der Medizin im Engadin,Scuol,CH,Bogn Engiadina Scuol,,,,7500.0,,,,,7500.0,hco,lundbeck,2017,bogn engiadina scuol,scuol,stiftung zur förderung der medizin im engadin,187,
Stiftung zur Förderung der Medizin im Engadin,Scuol,CH,Bogn Engiadina,,,0.0,7500.0,0.0,0.0,0.0,0.0,7500.0,hco,vifor,2015,bogn engiadina,scuol,stiftung zur förderung der medizin im engadin,187,
Stiftung zur Förderung der Medizin im Engadin,Scuol,CH,Bgon Engiadina,,,,7500.0,,,,,7500.0,hco,menarini,2017,bgon engiadina,scuol,stiftung zur förderung der medizin im engadin,187,1.0
Stiftung zur Förderung der Medizin im Engadin,Scuol,CH,Stiftung zur Förderung der Medizin - im Engadin Bogn Engiadina Scuol,,,0.0,7500.0,0.0,0.0,0.0,0.0,7500.0,hco,msd,2015,stiftung zur foerderung der medizin im engadin bogn engiadina scuol,scuol,stiftung zur förderung der medizin im engadin,187,
Stiftung zur Förderung der Medizin im Engadin,Scuol,CH,Bogn Engiadina Scuol,,,,7500.0,,,,,7500.0,hco,mepha,2016,bogn engiadina scuol,scuol,stiftung zur förderung der medizin im engadin,187,
"Stiftung zur Förderung der Medizin im Engadin, Bogn Engiadina Scuol",Scuol,CH,Bogn Engiadina,,,,7500.0,,,,,7500.0,hco,vifor,2016,bogn engiadina,scuol,"stiftung zur förderung der medizin im engadin, bogn engiadina scuol",187,
Stiftung zur Förderung der Medizin imEngadin,Scuol,CH,Bogn Engiadina Scuol,7550,,,7500.0,,,,,7500.0,hco,boehringer,2017,bogn engiadina scuol,scuol,stiftung zur förderung der medizin imengadin,187,
Stiftung zur Förderung der Medzin im Engadin,Scuol,CH,Bogn Engiadina,,,,7500.0,,,,,7500.0,hco,bgp,2016,bogn engiadina,scuol,stiftung zur förderung der medzin im engadin,187,
Stiftung zur Förderung der medizinischen Fortbildung im Engadin,Scuol,CH,Bogn Engiadina,,,0.0,15000.0,0.0,0.0,0.0,0.0,15000.0,hco,menarini,2015,bogn engiadina,scuol,stiftung zur förderung der medizinischen fortbildung im engadin,187,
Universität Bern,Bern,CH,Hochschulstrasse 4,,,0.0,500.0,0.0,0.0,0.0,0.0,500.0,hco,takeda,2015,hochschulstrasse 4,bern,universität bern,188,
Universität Bern,Bern,CH,Hochschulstrasse 6,3012,,0.0,5000.0,0.0,0.0,2200.0,0.0,7200.0,hco,roche,2017,hochschulstrasse 6,bern,universität bern,188,
Universität Bern,Bern,CH,Hochschulstrasse 4,,,165000.0,4475.0,0.0,0.0,2250.0,0.0,171725.0,hco,novartis,2017,hochschulstrasse 4,bern,universität bern,188,
Universität Bern,Bern,CH,Hochschulstrasse 4,,,,50000.0,,,,,50000.0,hco,abbvie,2016,hochschulstrasse 4,bern,universität bern,188,
Universität Bern,Bern,CH,Hochschulstrasse 6,,,0.0,0.0,0.0,0.0,1500.0,0.0,1500.0,hco,roche,2016,hochschulstrasse 6,bern,universität bern,188,
Universität Bern,Bern,CH,"Hochschulstrasse 4, Bern",,,50000.0,0.0,0.0,0.0,0.0,0.0,50000.0,hco,janssen,2015,hochschulstrasse 4 bern,bern,universität bern,188,
Universität Bern,Bern,CH,Hochschulstrasse 4,,,,1000.0,,,,,1000.0,hco,meda,2017,hochschulstrasse 4,bern,universität bern,188,
Universität Bern,Bern,CH,Hochschulstrasse 4,,,60000.0,3830.0,,,,,63830.0,hco,gilead,2017,hochschulstrasse 4,bern,universität bern,188,1.0
Universität Bern,Bern,CH,Hochschulstrasse 6,,,,2700.0,,,,,2700.0,hco,lundbeck,2017,hochschulstrasse 6,bern,universität bern,188,
Universität Bern,Bern,CH,Hochschulstrasse 4,,,,5000.0,,,1320.0,,6320.0,hco,amgen,2016,hochschulstrasse 4,bern,universität bern,188,
Universität Bern,Bern,CH,Hochschulstrasse 4,,,1000.0,3250.0,,,5199.39,,9449.39,hco,novartis,2016,hochschulstrasse 4,bern,universität bern,188,
Universität Bern,Bern,CH,Hochschulstrasse 4,,,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,hco,novartis,2015,hochschulstrasse 4,bern,universität bern,188,
"Universität Bern, Medizinische Fakultät",Bern,CH,Hochschulstrasse 6,,,,1000.0,,,,,1000.0,hco,vifor,2016,hochschulstrasse 6,bern,"universität bern, medizinische fakultät",188,
VBHK,Bern,CH,Effingerstrasse 2,,,,1500.0,,,,,1500.0,hco,meda,2017,effingerstrasse 2,bern,vbhk,189,
VBHK,Bern,CH,Effingerstrasse 2,,,,4950.0,,,,,4950.0,hco,bgp,2017,effingerstrasse 2,bern,vbhk,189,
VBHK,Bern,CH,Effingerstrasse 2,,,0.0,3250.0,0.0,0.0,0.0,0.0,3250.0,hco,bayer,2016,effingerstrasse 2,bern,vbhk,189,
VBHK Verein Berner Haus- und Kinderärzte,Bern,CH,Effingerstrasse 2,,,,1000.0,,,,,1000.0,hco,pfizer,2016,effingerstrasse 2,bern,vbhk verein berner haus- und kinderärzte,189,
VBHK Verein Berner Haus- und Kinderärzte,Bern,CH,Effingerstrasse 2,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,pfizer,2017,effingerstrasse 2,bern,vbhk verein berner haus- und kinderärzte,189,1.0
VBHK Verein Berner Haus- und Kinderärztinnen,Bern,CH,Effingerstrasse 2,,,,3250.0,,,,,3250.0,hco,menarini,2016,effingerstrasse 2,bern,vbhk verein berner haus- und kinderärztinnen,189,
VBHK Verein Berner Haus- und Kinderärztinnen,Bern,CH,Effingerstrasse 2,,,,2475.0,,,,,2475.0,hco,menarini,2017,effingerstrasse 2,bern,vbhk verein berner haus- und kinderärztinnen,189,
VBKH - Verein Berner Haus-und Kinderärztinnen,Bern,CH,Effingerstr. 2,,,,1533.6,,,,,1533.6,hco,vifor,2017,effingerstrasse 2,bern,vbkh - verein berner haus-und kinderärztinnen,189,
Verein Berner Haus- und Kinderärztinnen (VBHK),Bern,CH,Effingerstrasse 2,,,0.0,3533.6,0.0,0.0,0.0,0.0,3533.6,hco,glaxosmithkline,2017,effingerstrasse 2,bern,verein berner haus- und kinderärztinnen (vbhk),189,
Verein Berner Haus- und Kinderärztinnen (VBHK),BERN,CH,Effingerstrasse 2,,,0.0,1900.0,0.0,0.0,0.0,0.0,1900.0,hco,glaxosmithkline,2016,effingerstrasse 2,bern,verein berner haus- und kinderärztinnen (vbhk),189,
Verein Berner Haus-und Kinderärzte/inne n,Bern,CH,Effingerstrasse 2,,,,3250.0,,,,,3250.0,hco,novartis,2016,effingerstrasse 2,bern,verein berner haus-und kinderärzte/inne n,189,
Verein Berner Haus-und Kinderärzte/innen (VBHK),Bern,CH,Effingerstrasse 2,,,0.0,2475.0,0.0,0.0,0.0,0.0,2475.0,hco,novartis,2017,effingerstrasse 2,bern,verein berner haus-und kinderärzte/innen (vbhk),189,
Verein Berner Haus.- und Kinderärztinnen VBKH,Bern,CH,Effingerstrasse 2,,,,475.0,,,,,475.0,hco,vifor,2016,effingerstrasse 2,bern,verein berner haus.- und kinderärztinnen vbkh,189,
VZI Vereinigung der Zürcher Internisten VZI,Zürich,CH,Franklinstrasse 1,,,,3800.0,,,,,3800.0,hco,menarini,2017,franklinstrasse 1,zuerich,vzi vereinigung der zürcher internisten vzi,190,
Vereinigung ZH Internisten,Zürich,CH,Birmensdorfertrasse,,,,3800.0,,,,,3800.0,hco,pierre,2016,birmensdorfertrasse,zuerich,vereinigung zh internisten,190,
Vereinigung Zürcher Internisten,Zürich,CH,Birmensdorferstrasse 497,,,0.0,3800.0,0.0,0.0,0.0,0.0,3800.0,hco,astrazeneca,2017,birmensdorferstrasse 497,zuerich,vereinigung zürcher internisten,190,
Vereinigung Zürcher Internisten,Zürich,CH,Birmensdorferstrasse 497,,,,3800.0,,,,,3800.0,hco,astrazeneca,2016,birmensdorferstrasse 497,zuerich,vereinigung zürcher internisten,190,
